"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Cowlitz","Public Utility District All Commissioner 1","Bruce Pollock"," ","25770","51.8188","Public Utility"
"Cowlitz","Public Utility District All Commissioner 1","WRITE-IN"," ","345","0.6937","Public Utility"
"Cowlitz","City of Castle Rock Proposition 1","Approved"," ","707","57.9034","City/Town"
"Cowlitz","City of Castle Rock Proposition 1","Rejected"," ","514","42.0966","City/Town"
"Cowlitz","City of Kalama Proposition 1, Transportation Benefit District, Sales and Use Tax for Transportation Improvements","Yes"," ","860","49.5963","City/Town"
"Cowlitz","City of Kalama Proposition 1, Transportation Benefit District, Sales and Use Tax for Transportation Improvements","No"," ","874","50.4037","City/Town"
"Douglas","Washington State Referendum Measure No. 90","Approved"," ","8390","40.3579","State Executive"
"Douglas","Washington State Referendum Measure No. 90","Rejected"," ","12399","59.6421","State Executive"
"Douglas","Washington State Advisory Vote No. 32","Repealed"," ","15384","76.0417","State Executive"
"Douglas","Washington State Advisory Vote No. 32","Maintained"," ","4847","23.9583","State Executive"
"Douglas","Washington State Advisory Vote No. 33","Repealed"," ","15284","76.1459","State Executive"
"Douglas","Washington State Advisory Vote No. 33","Maintained"," ","4788","23.8541","State Executive"
"Douglas","Washington State Advisory Vote No. 34","Repealed"," ","15529","77.6101","State Executive"
"Douglas","Washington State Advisory Vote No. 34","Maintained"," ","4480","22.3899","State Executive"
"Douglas","Washington State Advisory Vote No. 35","Repealed"," ","13841","69.0427","State Executive"
"Douglas","Washington State Advisory Vote No. 35","Maintained"," ","6206","30.9573","State Executive"
"Douglas","Washington State Engrossed Senate Joint Resolution No. 8212","Approved"," ","6473","32.2585","State Executive"
"Douglas","Washington State Engrossed Senate Joint Resolution No. 8212","Rejected"," ","13593","67.7415","State Executive"
"Douglas"," President/Vice President","Joseph R. Biden / Kamala D. Harris","(Democratic Party Nominees)","7811","36.6576","Federal"
"Douglas"," President/Vice President","Donald J. Trump / Michael R. Pence","(Republican Party Nominees)","12955","60.7988","Federal"
"Douglas"," President/Vice President","Jo Jorgensen / Jeremy &quot;Spike&quot; Cohen","(Libertarian Party Nominees)","335","1.5722","Federal"
"Douglas"," President/Vice President","Howie Hawkins / Angela Walker","(Green Party Nominees)","57","0.2675","Federal"
"Douglas"," President/Vice President","Gloria La Riva / Sunil Freeman","(Socialism and Liberation Party Nominees)","13","0.061","Federal"
"Douglas"," President/Vice President","Alyson Kennedy / Malcolm M. Jarrett","(Socialist Workers Party Nominees)","12","0.0563","Federal"
"Douglas"," President/Vice President","WRITE-IN"," ","125","0.5866","Federal"
"Douglas","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","8326","70.096","Congressional"
"Douglas","Congressional District 4 U.S. Representative","Douglas E. McKinley","(Prefers Democratic Party)","3540","29.803","Congressional"
"Douglas","Congressional District 4 U.S. Representative","WRITE-IN"," ","12","0.101","Congressional"
"Douglas","Congressional District 8 U.S. Representative","Kim Schrier","(Prefers Democratic Party)","3629","40.6975","Congressional"
"Douglas","Congressional District 8 U.S. Representative","Jesse Jensen","(Prefers Republican Party)","5278","59.1903","Congressional"
"Douglas","Congressional District 8 U.S. Representative","WRITE-IN"," ","10","0.1121","Congressional"
"Douglas","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","7176","33.8108","State Executive"
"Douglas","Washington State Governor","Loren Culp","(Prefers Republican Party)","13958","65.7652","State Executive"
"Douglas","Washington State Governor","WRITE-IN"," ","90","0.424","State Executive"
"Douglas","Washington State Lt. Governor","Denny Heck","(Prefers Democratic Party)","6540","34.5465","State Executive"
"Douglas","Washington State Lt. Governor","Marko Liias","(Prefers Democratic Party)","4013","21.198","State Executive"
"Douglas","Washington State Lt. Governor","WRITE-IN"," ","8378","44.2555","State Executive"
"Douglas","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","14630","70.8337","State Executive"
"Douglas","Washington State Secretary of State","Gael Tarleton","(Prefers Democratic Party)","5999","29.0452","State Executive"
"Douglas","Washington State Secretary of State","WRITE-IN"," ","25","0.121","State Executive"
"Douglas","Washington State State Treasurer","Mike Pellicciotti","(Prefers Democratic Party)","6903","33.7291","State Executive"
"Douglas","Washington State State Treasurer","Duane A. Davidson","(Prefers Republican Party)","13542","66.1683","State Executive"
"Douglas","Washington State State Treasurer","WRITE-IN"," ","21","0.1026","State Executive"
"Douglas","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","7385","36.1779","State Executive"
"Douglas","Washington State State Auditor","Chris Leyba","(Prefers Republican Party)","13007","63.7192","State Executive"
"Douglas","Washington State State Auditor","WRITE-IN"," ","21","0.1029","State Executive"
"Douglas","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","7386","35.8474","State Executive"
"Douglas","Washington State Attorney General","Matt Larkin","(Prefers Republican Party)","13193","64.0313","State Executive"
"Douglas","Washington State Attorney General","WRITE-IN"," ","25","0.1213","State Executive"
"Douglas","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","7525","36.7468","State Executive"
"Douglas","Washington State Commissioner of Public Lands","Sue Kuehl Pederson","(Prefers Republican Party)","12934","63.1605","State Executive"
"Douglas","Washington State Commissioner of Public Lands","WRITE-IN"," ","19","0.0928","State Executive"
"Douglas","Washington State Superintendent of Public Instruction","Chris Reykdal"," ","8397","44.827","State Executive"
"Douglas","Washington State Superintendent of Public Instruction","Maia Espinoza"," ","10213","54.5217","State Executive"
"Douglas","Washington State Superintendent of Public Instruction","WRITE-IN"," ","122","0.6513","State Executive"
"Douglas","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","9259","46.5066","State Executive"
"Douglas","Washington State Insurance Commissioner","Chirayu Avinash Patel","(Prefers Republican Party)","10502","52.75","State Executive"
"Douglas","Washington State Insurance Commissioner","WRITE-IN"," ","148","0.7434","State Executive"
"Douglas","Legislative District 12 State Senator","Brad Hawkins","(Prefers Republican Party)","16798","96.4183","Legislative"
"Douglas","Legislative District 12 State Senator","WRITE-IN"," ","624","3.5817","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 1","Keith Goehner","(Prefers Republican Party)","13606","66.2415","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 1","Adrianne Moore","(Prefers Democratic Party)","6906","33.6222","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 1","WRITE-IN"," ","28","0.1363","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 2","Mike Steele","(Prefers Republican Party)","16583","96.8916","Legislative"
"Douglas","Legislative District 12 State Representative Pos. 2","WRITE-IN"," ","532","3.1084","Legislative"
"Douglas"," County Commissioner 1","Dan Sutton","(Prefers Republican Party)","16322","96.832","County"
"Douglas"," County Commissioner 1","WRITE-IN"," ","534","3.168","County"
"Douglas"," County Commissioner 2","Kyle Steinburg","(Prefers Republican Party)","16013","95.9552","County"
"Douglas"," County Commissioner 2","WRITE-IN"," ","675","4.0448","County"
"Douglas","Supreme Court Justice Position #03","Dave Larson"," ","10362","57.003","Judicial"
"Douglas","Supreme Court Justice Position #03","Raquel Montoya-Lewis"," ","7727","42.5074","Judicial"
"Douglas","Supreme Court Justice Position #03","WRITE-IN"," ","89","0.4896","Judicial"
"Douglas","Supreme Court Justice Position #04","Charles W. Johnson"," ","14211","97.5427","Judicial"
"Douglas","Supreme Court Justice Position #04","WRITE-IN"," ","358","2.4573","Judicial"
"Douglas","Supreme Court Justice Position #06","Richard S. Serns"," ","8316","47.6125","Judicial"
"Douglas","Supreme Court Justice Position #06","G. Helen Whitener"," ","9011","51.5917","Judicial"
"Douglas","Supreme Court Justice Position #06","WRITE-IN"," ","139","0.7958","Judicial"
"Douglas","Supreme Court Justice Position #07","Debra L. Stephens"," ","14395","97.6594","Judicial"
"Douglas","Supreme Court Justice Position #07","WRITE-IN"," ","345","2.3406","Judicial"
"Douglas","Court of Appeals, Division 3, District 3 Judge Position 1","Rebecca Pennell"," ","14220","98.5037","Judicial"
"Douglas","Court of Appeals, Division 3, District 3 Judge Position 1","WRITE-IN"," ","216","1.4963","Judicial"
"Douglas","Douglas Superior Court  Judge Position 1","Brian C. Huber"," ","14463","98.1008","Judicial"
"Douglas","Douglas Superior Court  Judge Position 1","WRITE-IN"," ","280","1.8992","Judicial"
"Douglas","Public Utility District Countywide PUD Commissioner #2","Molly Doneen Simpson","(Prefers States No Party Preference Party)","15179","98.3861","Public Utility"
"Douglas","Public Utility District Countywide PUD Commissioner #2","WRITE-IN"," ","249","1.6139","Public Utility"
"Douglas","Eastmont School District Renewal Of Expiring Educational Programs and Operations Levy","Levy Yes"," ","9421","58.2082","School"
"Douglas","Eastmont School District Renewal Of Expiring Educational Programs and Operations Levy","Levy No"," ","6764","41.7918","School"
"Douglas","Cemetery District #2 One Year Maintenance And Operations Excess Tax Levy","Yes"," ","580","60.8604","Cemetery"
"Douglas","Cemetery District #2 One Year Maintenance And Operations Excess Tax Levy","No"," ","373","39.1396","Cemetery"
"Douglas","Hospital District #2 One Year Excess Tax Levy","Yes"," ","749","66.875","Hospital"
"Douglas","Hospital District #2 One Year Excess Tax Levy","No"," ","371","33.125","Hospital"
"Douglas","GRAND COULEE SCHOOL DIST #301 SUPPLEMENTAL EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES"," ","92","47.6684","School"
"Douglas","GRAND COULEE SCHOOL DIST #301 SUPPLEMENTAL EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO"," ","101","52.3316","School"
"Ferry","Washington State Referendum Measure No. 90","Approved"," ","1399","33.2225","State Executive"
"Ferry","Washington State Referendum Measure No. 90","Rejected"," ","2812","66.7775","State Executive"
"Ferry","Washington State Advisory Vote No. 32","Repealed"," ","3369","81.2983","State Executive"
"Ferry","Washington State Advisory Vote No. 32","Maintained"," ","775","18.7017","State Executive"
"Ferry","Washington State Advisory Vote No. 33","Repealed"," ","3391","82.1065","State Executive"
"Ferry","Washington State Advisory Vote No. 33","Maintained"," ","739","17.8935","State Executive"
"Ferry","Washington State Advisory Vote No. 34","Repealed"," ","3410","83.0897","State Executive"
"Ferry","Washington State Advisory Vote No. 34","Maintained"," ","694","16.9103","State Executive"
"Ferry","Washington State Advisory Vote No. 35","Repealed"," ","2952","71.8423","State Executive"
"Ferry","Washington State Advisory Vote No. 35","Maintained"," ","1157","28.1577","State Executive"
"Ferry","Washington State Engrossed Senate Joint Resolution No. 8212","Approved"," ","1039","25.4221","State Executive"
"Ferry","Washington State Engrossed Senate Joint Resolution No. 8212","Rejected"," ","3048","74.5779","State Executive"
"Ferry"," President/Vice President","Joseph R. Biden / Kamala D. Harris","(Democratic Party Nominees)","1486","34.0279","Federal"
"Ferry"," President/Vice President","Donald J. Trump / Michael R. Pence","(Republican Party Nominees)","2771","63.4532","Federal"
"Ferry"," President/Vice President","Jo Jorgensen / Jeremy &quot;Spike&quot; Cohen","(Libertarian Party Nominees)","76","1.7403","Federal"
"Ferry"," President/Vice President","Howie Hawkins / Angela Walker","(Green Party Nominees)","10","0.229","Federal"
"Ferry"," President/Vice President","Gloria La Riva / Sunil Freeman","(Socialism and Liberation Party Nominees)","5","0.1145","Federal"
"Ferry"," President/Vice President","Alyson Kennedy / Malcolm M. Jarrett","(Socialist Workers Party Nominees)","3","0.0687","Federal"
"Ferry"," President/Vice President","WRITE-IN"," ","16","0.3664","Federal"
"Ferry","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","2966","69.4126","Congressional"
"Ferry","Congressional District 5 U.S. Representative","Dave Wilson","(Prefers Democratic Party)","1292","30.2364","Congressional"
"Ferry","Congressional District 5 U.S. Representative","WRITE-IN"," ","15","0.351","Congressional"
"Ferry","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","1345","30.7921","State Executive"
"Ferry","Washington State Governor","Loren Culp","(Prefers Republican Party)","3000","68.6813","State Executive"
"Ferry","Washington State Governor","WRITE-IN"," ","23","0.5266","State Executive"
"Ferry","Washington State Lt. Governor","Denny Heck","(Prefers Democratic Party)","1417","39.4159","State Executive"
"Ferry","Washington State Lt. Governor","Marko Liias","(Prefers Democratic Party)","876","24.3672","State Executive"
"Ferry","Washington State Lt. Governor","WRITE-IN"," ","1302","36.217","State Executive"
"Ferry","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","2949","70.1642","State Executive"
"Ferry","Washington State Secretary of State","Gael Tarleton","(Prefers Democratic Party)","1246","29.6455","State Executive"
"Ferry","Washington State Secretary of State","WRITE-IN"," ","8","0.1903","State Executive"
"Ferry","Washington State State Treasurer","Mike Pellicciotti","(Prefers Democratic Party)","1368","32.7038","State Executive"
"Ferry","Washington State State Treasurer","Duane A. Davidson","(Prefers Republican Party)","2810","67.1767","State Executive"
"Ferry","Washington State State Treasurer","WRITE-IN"," ","5","0.1195","State Executive"
"Ferry","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","1488","35.5726","State Executive"
"Ferry","Washington State State Auditor","Chris Leyba","(Prefers Republican Party)","2689","64.284","State Executive"
"Ferry","Washington State State Auditor","WRITE-IN"," ","6","0.1434","State Executive"
"Ferry","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","1440","34.2612","State Executive"
"Ferry","Washington State Attorney General","Matt Larkin","(Prefers Republican Party)","2751","65.4532","State Executive"
"Ferry","Washington State Attorney General","WRITE-IN"," ","12","0.2855","State Executive"
"Ferry","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","1443","34.3","State Executive"
"Ferry","Washington State Commissioner of Public Lands","Sue Kuehl Pederson","(Prefers Republican Party)","2758","65.5574","State Executive"
"Ferry","Washington State Commissioner of Public Lands","WRITE-IN"," ","6","0.1426","State Executive"
"Ferry","Washington State Superintendent of Public Instruction","Chris Reykdal"," ","1546","41.4588","State Executive"
"Ferry","Washington State Superintendent of Public Instruction","Maia Espinoza"," ","2156","57.8171","State Executive"
"Ferry","Washington State Superintendent of Public Instruction","WRITE-IN"," ","27","0.7241","State Executive"
"Ferry","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","1823","45.0123","State Executive"
"Ferry","Washington State Insurance Commissioner","Chirayu Avinash Patel","(Prefers Republican Party)","2200","54.321","State Executive"
"Ferry","Washington State Insurance Commissioner","WRITE-IN"," ","27","0.6667","State Executive"
"Ferry","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","3088","72.7959","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 1","Georgia D. Davenport","(Prefers Democratic Party)","1146","27.0156","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 1","WRITE-IN"," ","8","0.1886","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 2","Joel Kretz","(Prefers Republican Party)","3139","75.8762","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 2","JJ Wandler","(Prefers Independent Party)","987","23.8579","Legislative"
"Ferry","Legislative District 7 State Representative Pos. 2","WRITE-IN"," ","11","0.2659","Legislative"
"Ferry"," COUNTY COMMISSIONER #1","Derek Gianukakis","(Prefers Republican Party)","2174","55.7722","County"
"Ferry"," COUNTY COMMISSIONER #1","Rick Diamond","(Prefers Republican Party)","1667","42.7655","County"
"Ferry"," COUNTY COMMISSIONER #1","WRITE-IN"," ","57","1.4623","County"
"Ferry"," COUNTY COMMISSIONER #3","Michael Heath","(Prefers republican Party)","2181","56.6641","County"
"Ferry"," COUNTY COMMISSIONER #3","Howard (Howie) Hambleton","(Prefers Republican Party)","1629","42.3227","County"
"Ferry"," COUNTY COMMISSIONER #3","WRITE-IN"," ","39","1.0133","County"
"Ferry","Supreme Court Justice Position #03","Dave Larson"," ","2025","55.5708","Judicial"
"Ferry","Supreme Court Justice Position #03","Raquel Montoya-Lewis"," ","1602","43.9627","Judicial"
"Ferry","Supreme Court Justice Position #03","WRITE-IN"," ","17","0.4665","Judicial"
"Ferry","Supreme Court Justice Position #04","Charles W. Johnson"," ","2931","98.191","Judicial"
"Ferry","Supreme Court Justice Position #04","WRITE-IN"," ","54","1.809","Judicial"
"Ferry","Supreme Court Justice Position #06","Richard S. Serns"," ","1657","46.7287","Judicial"
"Ferry","Supreme Court Justice Position #06","G. Helen Whitener"," ","1858","52.3971","Judicial"
"Ferry","Supreme Court Justice Position #06","WRITE-IN"," ","31","0.8742","Judicial"
"Ferry","Supreme Court Justice Position #07","Debra L. Stephens"," ","2919","98.4154","Judicial"
"Ferry","Supreme Court Justice Position #07","WRITE-IN"," ","47","1.5846","Judicial"
"Ferry","Court of Appeals, Division 3, District 1 Judge Position 2","Marshall Casey"," ","1582","44.6388","Judicial"
"Ferry","Court of Appeals, Division 3, District 1 Judge Position 2","Tracy Arlene Staab"," ","1940","54.7404","Judicial"
"Ferry","Court of Appeals, Division 3, District 1 Judge Position 2","WRITE-IN"," ","22","0.6208","Judicial"
"Ferry","Ferry, Pend Oreille, Stevens Superior Court Judge Position 1","Patrick A. Monasmith"," ","3077","98.6218","Judicial"
"Ferry","Ferry, Pend Oreille, Stevens Superior Court Judge Position 1","WRITE-IN"," ","43","1.3782","Judicial"
"Ferry","Ferry, Pend Oreille, Stevens Superior Court Judge Position 2","Jessica Taylor Reeves"," ","3001","98.3612","Judicial"
"Ferry","Ferry, Pend Oreille, Stevens Superior Court Judge Position 2","WRITE-IN"," ","50","1.6388","Judicial"
"Ferry","PUD (COUNTYWIDE) PUBLIC UTILITY COMMISSIONER #3","Doug Aubertin"," ","3115","98.1102","Public Utility"
"Ferry","PUD (COUNTYWIDE) PUBLIC UTILITY COMMISSIONER #3","WRITE-IN"," ","60","1.8898","Public Utility"
"Franklin","Washington State Referendum Measure No. 90","Approved"," ","11952","37.7404","State Executive"
"Franklin","Washington State Referendum Measure No. 90","Rejected"," ","19717","62.2596","State Executive"
"Franklin","Washington State Advisory Vote No. 32","Repealed"," ","23485","76.4685","State Executive"
"Franklin","Washington State Advisory Vote No. 32","Maintained"," ","7227","23.5315","State Executive"
"Franklin","Washington State Advisory Vote No. 33","Repealed"," ","22849","74.6017","State Executive"
"Franklin","Washington State Advisory Vote No. 33","Maintained"," ","7779","25.3983","State Executive"
"Franklin","Washington State Advisory Vote No. 34","Repealed"," ","23252","76.1936","State Executive"
"Franklin","Washington State Advisory Vote No. 34","Maintained"," ","7265","23.8064","State Executive"
"Franklin","Washington State Advisory Vote No. 35","Repealed"," ","20675","67.497","State Executive"
"Franklin","Washington State Advisory Vote No. 35","Maintained"," ","9956","32.503","State Executive"
"Franklin","Washington State Engrossed Senate Joint Resolution No. 8212","Approved"," ","9855","32.5172","State Executive"
"Franklin","Washington State Engrossed Senate Joint Resolution No. 8212","Rejected"," ","20452","67.4828","State Executive"
"Franklin"," President/Vice President","Joseph R. Biden / Kamala D. Harris","(Democratic Party Nominees)","13340","41.1678","Federal"
"Franklin"," President/Vice President","Donald J. Trump / Michael R. Pence","(Republican Party Nominees)","18039","55.6691","Federal"
"Franklin"," President/Vice President","Jo Jorgensen / Jeremy &quot;Spike&quot; Cohen","(Libertarian Party Nominees)","683","2.1078","Federal"
"Franklin"," President/Vice President","Howie Hawkins / Angela Walker","(Green Party Nominees)","110","0.3395","Federal"
"Franklin"," President/Vice President","Gloria La Riva / Sunil Freeman","(Socialism and Liberation Party Nominees)","32","0.0988","Federal"
"Franklin"," President/Vice President","Alyson Kennedy / Malcolm M. Jarrett","(Socialist Workers Party Nominees)","22","0.0679","Federal"
"Franklin"," President/Vice President","WRITE-IN"," ","178","0.5493","Federal"
"Franklin","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","20324","63.6856","Congressional"
"Franklin","Congressional District 4 U.S. Representative","Douglas E. McKinley","(Prefers Democratic Party)","11551","36.1953","Congressional"
"Franklin","Congressional District 4 U.S. Representative","WRITE-IN"," ","38","0.1191","Congressional"
"Franklin","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","12803","39.5313","State Executive"
"Franklin","Washington State Governor","Loren Culp","(Prefers Republican Party)","19488","60.1723","State Executive"
"Franklin","Washington State Governor","WRITE-IN"," ","96","0.2964","State Executive"
"Franklin","Washington State Lt. Governor","Denny Heck","(Prefers Democratic Party)","9991","34.7997","State Executive"
"Franklin","Washington State Lt. Governor","Marko Liias","(Prefers Democratic Party)","8444","29.4114","State Executive"
"Franklin","Washington State Lt. Governor","WRITE-IN"," ","10275","35.7889","State Executive"
"Franklin","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","20478","64.7444","State Executive"
"Franklin","Washington State Secretary of State","Gael Tarleton","(Prefers Democratic Party)","11115","35.1418","State Executive"
"Franklin","Washington State Secretary of State","WRITE-IN"," ","36","0.1138","State Executive"
"Franklin","Washington State State Treasurer","Mike Pellicciotti","(Prefers Democratic Party)","12096","38.3598","State Executive"
"Franklin","Washington State State Treasurer","Duane A. Davidson","(Prefers Republican Party)","19414","61.5672","State Executive"
"Franklin","Washington State State Treasurer","WRITE-IN"," ","23","0.0729","State Executive"
"Franklin","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","13273","42.2196","State Executive"
"Franklin","Washington State State Auditor","Chris Leyba","(Prefers Republican Party)","18143","57.7104","State Executive"
"Franklin","Washington State State Auditor","WRITE-IN"," ","22","0.07","State Executive"
"Franklin","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","12964","40.9683","State Executive"
"Franklin","Washington State Attorney General","Matt Larkin","(Prefers Republican Party)","18650","58.9369","State Executive"
"Franklin","Washington State Attorney General","WRITE-IN"," ","30","0.0948","State Executive"
"Franklin","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","12755","40.6858","State Executive"
"Franklin","Washington State Commissioner of Public Lands","Sue Kuehl Pederson","(Prefers Republican Party)","18576","59.2536","State Executive"
"Franklin","Washington State Commissioner of Public Lands","WRITE-IN"," ","19","0.0606","State Executive"
"Franklin","Washington State Superintendent of Public Instruction","Chris Reykdal"," ","11796","40.199","State Executive"
"Franklin","Washington State Superintendent of Public Instruction","Maia Espinoza"," ","17470","59.5352","State Executive"
"Franklin","Washington State Superintendent of Public Instruction","WRITE-IN"," ","78","0.2658","State Executive"
"Franklin","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","15602","50.7333","State Executive"
"Franklin","Washington State Insurance Commissioner","Chirayu Avinash Patel","(Prefers Republican Party)","14968","48.6717","State Executive"
"Franklin","Washington State Insurance Commissioner","WRITE-IN"," ","183","0.5951","State Executive"
"Franklin","Legislative District 9 State Senator","Mark G. Schoesler","(Prefers GOP Party)","15420","67.1983","Legislative"
"Franklin","Legislative District 9 State Senator","Jenn Goulet","(Prefers Democratic Party)","7459","32.5053","Legislative"
"Franklin","Legislative District 9 State Senator","WRITE-IN"," ","68","0.2963","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 1","Mary Dye","(Prefers Republican Party)","17158","75.6426","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 1","Brett Borden","(Prefers Libertarian Party)","5386","23.7447","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 1","WRITE-IN"," ","139","0.6128","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers GOP Party)","18867","97.6401","Legislative"
"Franklin","Legislative District 9 State Representative Pos. 2","WRITE-IN"," ","456","2.3599","Legislative"
"Franklin","Legislative District 16 State Senator","Danielle Garbe Reser","(Prefers Democratic Party)","4640","59.0857","Legislative"
"Franklin","Legislative District 16 State Senator","Perry Dozier","(Prefers Republican Party)","3205","40.8124","Legislative"
"Franklin","Legislative District 16 State Senator","WRITE-IN"," ","8","0.1019","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 1","Mark Klicker","(Prefers Republican Party)","3439","43.932","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 1","Frances Chvatal","(Prefers Democratic Party)","4385","56.0169","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 1","WRITE-IN"," ","4","0.0511","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 2","Skyler Rude","(Prefers Republican Party)","3552","45.4394","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 2","Carly Coburn","(Prefers Democratic Party)","4258","54.471","Legislative"
"Franklin","Legislative District 16 State Representative Pos. 2","WRITE-IN"," ","7","0.0895","Legislative"
"Franklin"," Commissioner District 1","Brad Peck","(Prefers Republican Party)","13694","43.5976","County"
"Franklin"," Commissioner District 1","Kim Lehrman","(Prefers Democrat Party)","12275","39.0799","County"
"Franklin"," Commissioner District 1","WRITE-IN"," ","5441","17.3225","County"
"Franklin"," Commissioner District 2","Rocky Mullen","(Prefers Republican Party)","18513","59.0658","County"
"Franklin"," Commissioner District 2","Ana Ruiz Peralta","(Prefers Democratic Party)","12786","40.7938","County"
"Franklin"," Commissioner District 2","WRITE-IN"," ","44","0.1404","County"
"Franklin","Supreme Court Justice Position #03","Dave Larson"," ","15869","55.0701","Judicial"
"Franklin","Supreme Court Justice Position #03","Raquel Montoya-Lewis"," ","12893","44.7425","Judicial"
"Franklin","Supreme Court Justice Position #03","WRITE-IN"," ","54","0.1874","Judicial"
"Franklin","Supreme Court Justice Position #04","Charles W. Johnson"," ","23179","98.4623","Judicial"
"Franklin","Supreme Court Justice Position #04","WRITE-IN"," ","362","1.5377","Judicial"
"Franklin","Supreme Court Justice Position #06","Richard S. Serns"," ","12860","46.5301","Judicial"
"Franklin","Supreme Court Justice Position #06","G. Helen Whitener"," ","14686","53.137","Judicial"
"Franklin","Supreme Court Justice Position #06","WRITE-IN"," ","92","0.3329","Judicial"
"Franklin","Supreme Court Justice Position #07","Debra L. Stephens"," ","23167","98.5998","Judicial"
"Franklin","Supreme Court Justice Position #07","WRITE-IN"," ","329","1.4002","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 1","Dave Petersen"," ","18354","62.9143","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 1","Sharon Brown"," ","10729","36.7772","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 1","WRITE-IN"," ","90","0.3085","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 2","Joe Burrowes"," ","24289","99.2319","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 2","WRITE-IN"," ","188","0.7681","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 3","Alexander Carl Ekstrom"," ","23956","99.2789","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 3","WRITE-IN"," ","174","0.7211","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 4","Cameron Mitchell"," ","24398","99.3121","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 4","WRITE-IN"," ","169","0.6879","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 5","Sam Swanberg"," ","24128","99.2595","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 5","WRITE-IN"," ","180","0.7405","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 6","Carrie Runge"," ","23352","98.9366","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 6","WRITE-IN"," ","251","1.0634","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 7","Jacqueline Shea Brown"," ","23947","99.2704","Judicial"
"Franklin","Benton, Franklin Superior Court Judge Position 7","WRITE-IN"," ","176","0.7296","Judicial"
"Franklin","Public Utility District Commissioner #2","Bill Gordon"," ","18479","66.4736","Public Utility"
"Franklin","Public Utility District Commissioner #2","Casey Cochrane"," ","9228","33.1954","Public Utility"
"Franklin","Public Utility District Commissioner #2","WRITE-IN"," ","92","0.3309","Public Utility"
"Garfield","Washington State Referendum Measure No. 90","Approved"," ","435","30.2083","State Executive"
"Garfield","Washington State Referendum Measure No. 90","Rejected"," ","1005","69.7917","State Executive"
