MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
202000284,2020,30,2,ORANGE,2020-11-03,San Clemente,0,Measure,BB,Shall a measure be adopted limiting City Council service to two consecutive four-year terms with the ability to again serve as a member of the City Council after being off the City Council for no less than two years?,70,Ordinance,45,Governance: Political Reform/Term Limits,28141,8157,36298,0.7752768747589399,M,1,Pass,0,202000283,28141,8157,36298,0.7752768747589399,1,Pass,70,40
202000285,2020,30,2,ORANGE,2020-11-03,Tustin,0,Measure,CC,"Shall the Tustin City Code be amended to comply with the Council salary formula provided for by California Government Code Sections 36516 and 36516.5 to ensure that Council salaries are set and strictly limited by such Government Codes, commencing at $600 per month?",70,Ordinance,42,Governance: Personnel/Labor Relations,23540,7815,31355,0.7507574549513634,M,1,Pass,0,202000284,23540,7815,31355,0.7507574549513634,1,Pass,70,40
202000286,2020,30,2,ORANGE,2020-11-03,Westminster,0,Measure,DD,"Shall an ordinance be adopted that prospectively limits the number of terms a person may serve as Member of the City Council or Mayor, in any combination, to three four-year terms?",70,Ordinance,45,Governance: Political Reform/Term Limits,29576,9031,38607,0.766078690392934,M,1,Pass,0,202000285,29576,9031,38607,0.766078690392934,1,Pass,70,40
202000288,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,J,Shall the City Charter be amended to: (1) bring Sections 1.05 and 7.19 into compliance with State law; (2) bring Sections 2.14 and 8.07 into compliance with the Roseville Municipal Code; (3) bring Sections 4.01 and 4.06 into compliance with the City’s existing practices; (4) repeal Section 7.23; and (5) bring Sections 2.02 and 3.01 into compliance with Chapter 2.06 of the Roseville Municipal Code regarding district-based municipal elections?,20,Charter Amendment,40,Governance,47311,16131,63442,0.7457362630434097,M,1,Pass,0,202000287,47311,16131,63442,0.7457362630434097,1,Pass,20,40
202000289,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,K,"Shall Section 2.02 of the City Charter be amended to specify that a partial term on the Council of less than 2 years does not count as a term for purposes of term limits but that a combination of an appointment followed by an election, which together exceeds 2 years, to a vacant Council seat shall count as a term for purposes of term limits?",20,Charter Amendment,45,Governance: Political Reform/Term Limits,45568,19493,65061,0.7003888658336023,M,1,Pass,0,202000288,45568,19493,65061,0.7003888658336023,1,Pass,20,40
202000290,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,L,Shall Section 2.03 of the City Charter be amended to: (1) outline the process for the selection of the next vice mayor; (2) establish a district-based rotational process for the seating of the mayor and vice mayor starting in 2022: and (3) specify that the term of the mayor and vice mayor is two years?,20,Charter Amendment,43,Governance: Organization,48460,15872,64332,0.753279860722502,M,1,Pass,0,202000289,48460,15872,64332,0.753279860722502,1,Pass,20,40
202000291,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,M,Shall Section 3.09 be revised to: create a vacancy when a councilmember moves out of their district; allow Council to initiate filling a vacancy prior to a vacancy occurring; outline the process for filling vacancies by appointment or election; specify a person appointed shall hold office until the next election; specify a person elected to vacant seat shall hold office for the unexpired term; require vacancies for mayor and vice mayor be filled by rotation?,20,Charter Amendment,48,Governance: Elections,49727,15322,65049,0.7644544881550831,M,1,Pass,0,202000290,49727,15322,65049,0.7644544881550831,1,Pass,20,40
202000292,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,N,Shall Section 4.02 of the City Charter be amended to: (1) allow special meetings of the Council to also be called by the City manager or City attorney consistent with the City's existing practices; (2) require 72 hours' notice for special meetings if feasible instead of 24 hours' notice; and (3) allow notice of special meetings to be served on councilmembers electronically?,20,Charter Amendment,40,Governance,52992,12181,65173,0.8130974483298299,M,1,Pass,0,202000291,52992,12181,65173,0.8130974483298299,1,Pass,20,40
202000293,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,O,"Shall Section 7.21 of the City Charter be amended to: (1) raise the sealed bid limit from $19,500 to $75,000; (2) eliminate the annual inflationary or deflationary adjustment to the bid limit; and (3) allow bids to be published on-line consistent with the City's existing practices?",20,Charter Amendment,47,Governance: Contracting/Bidding/Leasing,43143,21041,64184,0.6721768665087873,M,1,Pass,0,202000292,43143,21041,64184,0.6721768665087873,1,Pass,20,40
202000294,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,P,Shall provisions of Article 8 of the City Charter regarding personnel administration be amended as follows: (1) Shall Section 8.01 be amended to address filling vacancies on the personnel board and to clarify that an appointment to an unexpired term shall not count towards the term limit consistent with the City's existing practices? (2) Shall Section 8.04 be amended to allow for the adoption of personnel rules to provide for waivers or modifications of the formal applicant examination process?,20,Charter Amendment,42,Governance: Personnel/Labor Relations,40476,22681,63157,0.6408790791202875,M,1,Pass,0,202000293,40476,22681,63157,0.6408790791202875,1,Pass,20,40
202000295,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,Q,"Shall Article 10 of the City Charter regarding municipally-owned utilities be amended by revising Section 10.01 to prohibit the City from providing retail potable water to new service areas outside the City limits after January 1, 2021, and by revising Section 10.02 to remove from the Council the authority to delegate to the City manager the ability to establish nonresidential electric rates and to clarify that the Council may establish such rates by ordinance?",20,Charter Amendment,40,Governance,41242,22623,63865,0.6457684177562045,M,1,Pass,0,202000294,41242,22623,63865,0.6457684177562045,1,Pass,20,40
202000296,2020,31,2,PLACER,2020-11-03,Roseville,0,Measure,R,Shall Article 11 of the City Charter be added establishing the Roseville Independent Redistricting Commission and vesting in the commission the exclusive authority to redraw Council electoral district boundaries after every federal decennial census?,20,Charter Amendment,43,Governance: Organization,40631,23358,63989,0.6349685102126928,M,1,Pass,0,202000295,40631,23358,63989,0.6349685102126928,1,Pass,20,40
202000297,2020,33,2,RIVERSIDE,2020-03-03,Indian Wells,0,Measure,J,(INITIATIVE) Shall an ordinance be adopted amending Section 2.08.045 of the Indian Wells Municipal Code to establish a two-term lifetime limit on City Council service?,40,Initiative,45,Governance: Political Reform/Term Limits,1171,742,1913,0.6121275483533717,M,1,Pass,0,202000296,1171,742,1913,0.6121275483533717,1,Pass,40,40
202000298,2020,33,2,RIVERSIDE,2020-03-03,Indian Wells,0,Measure,I,Shall an ordinance be adopted amending Section 2.08.045 of the Indian Wells Municipal Code to establish a two-term lifetime limit on City Council service?,70,Ordinance,45,Governance: Political Reform/Term Limits,1173,723,1896,0.6186708860759493,M,1,Pass,0,202000297,1173,723,1896,0.6186708860759493,1,Pass,70,40
202000302,2020,33,2,RIVERSIDE,2020-11-03,Corona,0,Measure,Y,"Shall a limit of three terms, whether served consecutively or not, be established for members of the City Council of the City of Corona as described in Ordinance No. 3317?",20,Charter Amendment,45,Governance: Political Reform/Term Limits,53965,10875,64840,0.8322794571252313,M,1,Pass,0,202000301,53965,10875,64840,0.8322794571252313,1,Pass,20,40
202000306,2020,33,2,RIVERSIDE,2020-11-03,Riverside,0,Measure,Q,"Shall the Charter of the City of Riverside be amended to require the City Council to appoint to fill a vacancy in elected office with up to one year remaining on the term, to call a special election to fill a vacancy with over one year remaining on the term, to call a special run-off election when no candidate receives a majority of the votes cast for the vacant office, and to prohibit appointed officials from referencing “incumbent”, “member of the City Council”, or other designation indicating incumbency in a future election for the same seat?",20,Charter Amendment,48,Governance: Elections,73920,37459,111379,0.6636798678386411,M,1,Pass,0,202000305,73920,37459,111379,0.6636798678386411,1,Pass,20,40
202000307,2020,33,2,RIVERSIDE,2020-11-03,Riverside,0,Measure,R,"In order to comply with state law requirements, shall the Charter of the City of Riverside be amended to consolidate Mayor elections with the statewide primary and general election, consolidate City Council elections beginning in 2022 with the statewide primary and general election, consolidate Mayor and City Council runoff elections with the statewide general election, provide an exception to allow Wards 2, 4, and 6 runoff elections on November 2, 2021 before transitioning to the statewide general election, and delete Charter subsections 400(f), 400(g), and 400(h) as obsolete; and specify that City Council members are nominated by their ward voters?    ",20,Charter Amendment,48,Governance: Elections,79691,29068,108759,0.7327301648599196,M,1,Pass,0,202000306,79691,29068,108759,0.7327301648599196,1,Pass,20,40
202000308,2020,33,2,RIVERSIDE,2020-11-03,Riverside,0,Measure,S,"Shall the Charter of the City of Riverside be amended to require the City Council to submit any proposed City Charter amendment, except those proposed by voter initiative, to the Charter Review Committee for recommendation before the City Council places the Charter amendment proposal on a ballot?",20,Charter Amendment,43,Governance: Organization,76345,32149,108494,0.7036794661455933,M,1,Pass,0,202000307,76345,32149,108494,0.7036794661455933,1,Pass,20,40
202000309,2020,33,2,RIVERSIDE,2020-11-03,Riverside,0,Measure,T,"Shall the Charter of the City of Riverside be amended to eliminate the requirement that the adopted budget be placed in all public libraries in the City, to eliminate the requirement that the budget be reproduced and copies made available for the use of departments, offices, and agencies of the City other than on the City website, to clarify that “City Council approved” capital projects “and funding” shall be exempt from lapsing at the end of each fiscal year, to add the word “transparent” to the Charter preamble, and to replace the word “citizen” with “person” with respect to commenting at public meetings?",20,Charter Amendment,49,Governance: Budget Processes,52061,56640,108701,0.4789376362682956,M,2,Fail,0,202000308,52061,56640,108701,0.4789376362682956,2,Fail,20,40
202000316,2020,34,2,SACRAMENTO,2020-11-03,Sacramento,0,Measure,A,"Shall the measure known as the ‘Sacramento Mayoral Accountability and Community Equity Act’ – which amends the City of Sacramento charter to establish a mayor-council form of government; establish participatory budgeting for citizens’ direct input; require analysis of impacts of certain council decisions on racial, ethnic, LGBTQ, and gender groups; require a specified portion of the budget be invested in inclusive economic development and youth services; makes permanent the city’s ethics commission; and make other changes – be adopted?",20,Charter Amendment,43,Governance: Organization,89233,119950,209183,0.42657864166782195,M,2,Fail,0,202000315,89233,119950,209183,0.42657864166782195,2,Fail,20,40
202000317,2020,34,2,SACRAMENTO,2020-11-03,Sacramento,0,Measure,B,"Shall the measure amending section 171 of the City of Sacramento Charter, to have the Sacramento Independent Redistricting Commission establish the next council district boundaries map no later than 130 days before the 2022 primary city election so that the map could be used for the 2022 elections, be adopted?",20,Charter Amendment,43,Governance: Organization,132464,66375,198839,0.6661872167934861,M,1,Pass,0,202000316,132464,66375,198839,0.6661872167934861,1,Pass,20,40
202000331,2020,37,2,SAN DIEGO,2020-03-03,Chula Vista,0,Measure,E,"Shall the measure to preserve the City’s ability to receive state infrastructure funding for public works projects by giving the City discretion to allow the use of project labor agreements for City public works, in a manner consistent with state laws and best practices, including provisions for taxpayer protections, transparency, and accountability in the contracting process, by repealing and replacing Chapter 2.59 of the Chula Vista Municipal Code, be adopted?",70,Ordinance,47,Governance: Contracting/Bidding/Leasing,37462,17990,55452,0.6755752723075813,M,1,Pass,0,202000330,37462,17990,55452,0.6755752723075813,1,Pass,70,40
202000334,2020,37,2,SAN DIEGO,2020-03-03,National City,0,Measure,H,Shall the Offices of City Clerk and City Treasurer be appointive?,70,Ordinance,43,Governance: Organization,3747,4059,7806,0.48001537279016143,M,2,Fail,0,202000333,3747,4059,7806,0.48001537279016143,2,Fail,70,40
202000336,2020,37,2,SAN DIEGO,2020-03-03,Oceanside,0,Measure,K,Shall the offices of city clerk and city treasurer be appointed by the City Manager?,70,Ordinance,43,Governance: Organization,11384,34472,45856,0.24825540823447315,M,2,Fail,0,202000335,11384,34472,45856,0.24825540823447315,2,Fail,70,40
202000338,2020,37,2,SAN DIEGO,2020-03-03,San Diego,0,Measure,D,Shall Charter sections 39.1 and 39.2 be amended to provide that the City Council appoints the City Auditor from at least three candidates recommended by the Audit Committee; the Auditor is limited to two five-year terms; the Council may appoint an interim Auditor; and public members of the screening committee for the Audit Committee serve until replaced; and make clarifying amendments?,20,Charter Amendment,43,Governance: Organization,269583,64006,333589,0.8081291649304984,M,1,Pass,0,202000337,269583,64006,333589,0.8081291649304984,1,Pass,20,40
202000339,2020,37,2,SAN DIEGO,2020-11-03,Carlsbad,0,Measure,G,"Shall Title 2, Chapter 2.04, Section 2.04.010(A) of the Carlsbad Municipal Code be adopted to prohibit city council compensation adjustments from exceeding the amount established by the San Diego Regional Consumer Price Index, to require the city council to either make or waive a compensation adjustment in January of each year, and to prohibit the city council from enacting retroactive increases for years in which the city council waived a compensation adjustment?",70,Ordinance,42,Governance: Personnel/Labor Relations,51176,14761,65937,0.7761347953349409,M,1,Pass,0,202000338,51176,14761,65937,0.7761347953349409,1,Pass,70,40
202000343,2020,37,2,SAN DIEGO,2020-11-03,Oceanside,0,Measure,K,"Shall the Ordinance adding Article XVII, Section 2.94 to Chapter 2 of the Oceanside City Code establishing limits of three four year terms whether consecutive or not for the offices of mayor and city council member be adopted?",70,Ordinance,45,Governance: Political Reform/Term Limits,67203,14626,81829,0.8212614109912134,M,1,Pass,0,202000342,67203,14626,81829,0.8212614109912134,1,Pass,70,40
202000349,2020,37,2,SAN DIEGO,2020-11-03,San Diego,0,Measure,D,"Shall the City Charter be amended to include the office of School Board member from the San Diego Unified School District under City laws that address removal of elected officials for cause, filling vacancies in elected office, and succession to office?",20,Charter Amendment,48,Governance: Elections,384536,64416,448952,0.8565191824515761,M,1,Pass,0,202000348,384536,64416,448952,0.8565191824515761,1,Pass,20,40
202000352,2020,37,2,SAN DIEGO,2020-11-03,Santee,0,Measure,Q,"Shall the measure amending the Santee Municipal Code to require that no person shall serve as an “Elected Official,” defined to include the offices of Mayor and Member of the City Council, for more than twelve years, or three terms, whichever is less, with any portion of term, whether by election or appointment, counting as a full term, be adopted?",70,Ordinance,45,Governance: Political Reform/Term Limits,19269,10832,30101,0.6401448456861898,M,1,Pass,0,202000351,19269,10832,30101,0.6401448456861898,1,Pass,70,40
202000353,2020,37,2,SAN DIEGO,2020-11-03,Santee,0,Measure,R,"Shall an ordinance amending the Santee Municipal Code to establish a three-term lifetime limit on City Council service and a separate two-term lifetime limit on Mayoral service, be adopted?",70,Ordinance,45,Governance: Political Reform/Term Limits,20235,9765,30000,0.6745,M,1,Pass,0,202000352,20235,9765,30000,0.6745,1,Pass,70,40
202000356,2020,39,2,SAN JOAQUIN,2020-08-25,Tracy Village,0,Measure,T,"Shall the order adopted on December 12, 2019 by the San Joaquin Local Agency Formation Commission ordering the annexation to the City of Tracy of the territory described in that order and designated as Tracy Village Reorganization be confirmed?",70,Ordinance,44,Governance: Incorporation/Formation/Annexation,14,8,22,0.6363636363636364,M,1,Pass,0,202000355,14,8,22,0.6363636363636364,1,Pass,70,40
202000366,2020,41,2,SAN MATEO,2020-03-03,Foster City,0,Recall,1,Shall Herb Perez be recalled (removed) from the office of Councilmember of the City of Foster City?,50,Recall,46,Governance: Recall,7393,2173,9566,0.7728413129834831,M,1,Pass,0,202000365,7393,2173,9566,0.7728413129834831,1,Pass,50,40
202000376,2020,42,2,SANTA BARBARA,2020-11-03,Goleta,0,Measure,O,Shall the term of office of the mayor be changed from two years to four years?,70,Ordinance,43,Governance: Organization,8545,8066,16611,0.5144181566431882,M,1,Pass,0,202000375,8545,8066,16611,0.5144181566431882,1,Pass,70,40
202000378,2020,42,2,SANTA BARBARA,2020-11-03,Solvang,0,Recall,P,Shall Niels Chris Djernaes be recalled (removed) from the office of City of Solvang Council Member?,50,Recall,46,Governance: Recall,2878,434,3312,0.8689613526570048,M,1,Pass,0,202000377,2878,434,3312,0.8689613526570048,1,Pass,50,40
202000382,2020,43,2,SANTA CLARA,2020-03-03,Santa Clara,0,Measure,C,"Shall the City Charter be amended to elect city council members by district, excepting the mayor, as follows: for the 2020 election to establish six districts for the election of one council member to represent each district; and, beginning in 2022 to establish three districts for the election of two council members to represent each district; and to require an independent redistricting committee?",20,Charter Amendment,43,Governance: Organization,9731,15458,25189,0.386319425145897,M,2,Fail,0,202000381,9731,15458,25189,0.386319425145897,2,Fail,20,40
202000383,2020,43,2,SANTA CLARA,2020-03-03,Sunnyvale,0,Measure,B,"Shall Article VI of the City of Sunnyvale Charter be amended to establish “by-district” elections for six Council members required to be residents of a district and elected only by the voters of that district, and one Mayor who will be directly elected by all City voters; change term limits to permit service on the Council for three consecutive terms but only two as Council member or Mayor; and make other conforming amendments?",20,Charter Amendment,43,Governance: Organization,19976,12338,32314,0.618184068824658,M,1,Pass,0,202000382,19976,12338,32314,0.618184068824658,1,Pass,20,40
202000384,2020,43,2,SANTA CLARA,2020-11-03,Los Gatos,0,Measure,A,"Shall the measure proposing an ordinance replacing the Town's current Finance Committee and Sales Tax Oversight Committee with a Finance Commission that would advise the Town Council on financial, budgetary and investment matters, including but not limited to, the Annual Budget, the Comprehensive Annual Financial Report, capital expenditures, sales tax revenue and expenditures, and other recommendations as the Town Council directs, be adopted?",70,Ordinance,49,Governance: Budget Processes,9452,7238,16690,0.5663271420011983,M,1,Pass,0,202000383,9452,7238,16690,0.5663271420011983,1,Pass,70,40
202000385,2020,43,2,SANTA CLARA,2020-11-03,Los Gatos,0,Measure,B,"Shall the measure proposing a term limit ordinance to require that after serving two (2) four (4) year terms, a Town Council Member is not eligible to run for the Town Council or to be appointed to a vacancy unless a period of four years has elapsed since their last service on Town Council, be adopted?",70,Ordinance,45,Governance: Political Reform/Term Limits,14561,3107,17668,0.8241453475209418,M,1,Pass,0,202000384,14561,3107,17668,0.8241453475209418,1,Pass,70,40
202000388,2020,43,2,SANTA CLARA,2020-11-03,San Jose,0,Measure,G,"Shall the City Charter be amended to: expand the Independent Police Auditor’s oversight, including review of officer-involved shootings and use of force incidents causing death or great bodily injury, review of department-initiated investigations against officers, and other technical amendments; increase the Planning Commission to 11 members with Council appointing one member from each Council District and one “at-large” member; and allow the Council to establish timelines for redistricting when Census results are late?",20,Charter Amendment,43,Governance: Organization,302315,89056,391371,0.7724512035894331,M,1,Pass,0,202000387,302315,89056,391371,0.7724512035894331,1,Pass,20,40
202000391,2020,44,2,SANTA CRUZ,2020-03-03,Santa Cruz,0,Measure,W,"In order to allow the City of Santa Cruz greater flexibility in contracting for public works construction projects, such as major planned improvements in City infrastructure, shall the City of Santa Cruz Charter be amended to allow for the use of design-build or other best value procurement for public works construction, to be established by ordinance?",20,Charter Amendment,47,Governance: Contracting/Bidding/Leasing,18826,4394,23220,0.8107665805340224,M,1,Pass,0,202000390,18826,4394,23220,0.8107665805340224,1,Pass,20,40
202000393,2020,44,2,SANTA CRUZ,2020-03-03,Santa Cruz,0,Recall,1,Shall Drew Glover be recalled (removed) from the office of City Council Member?,50,Recall,46,Governance: Recall,13416,11796,25212,0.5321275583055688,M,1,Pass,0,202000392,13416,11796,25212,0.5321275583055688,1,Pass,50,40
202000394,2020,44,2,SANTA CRUZ,2020-03-03,Santa Cruz,0,Recall,2,Shall Chris Krohn be recalled (removed) from the office of City Council Member?,50,Recall,46,Governance: Recall,12713,12206,24919,0.510172960391669,M,1,Pass,0,202000393,12713,12206,24919,0.510172960391669,1,Pass,50,40
202000404,2020,47,2,SISKIYOU,2020-11-03,Yreka,0,Measure,E,Shall the office of City Clerk be an appointed position?,70,Ordinance,43,Governance: Organization,1611,1329,2940,0.5479591836734694,M,1,Pass,0,202000403,1611,1329,2940,0.5479591836734694,1,Pass,70,40
202000406,2020,48,2,SOLANO,2020-11-03,Dixon,0,Measure,S,(INITIATIVE) Shall the measure adopting an ordinance that changes the office of the City Clerk from an appointed position to an elected position be adopted?,40,Initiative,43,Governance: Organization,3600,1370,4970,0.7243460764587525,M,1,Pass,0,202000405,3600,1370,4970,0.7243460764587525,1,Pass,40,40
202000410,2020,48,2,SOLANO,2020-11-03,Suisun City,0,Measure,Q,"Shall the measure, establishing a lifetime term limit of four (4) terms served as Mayor and member of the City Council, in which the terms served by a person elected or appointed to one elected office of the City Council shall be aggregated with terms served by that person in another elected office of the City Council, be approved?",70,Ordinance,45,Governance: Political Reform/Term Limits,9157,2811,11968,0.7651236631016043,M,1,Pass,0,202000409,9157,2811,11968,0.7651236631016043,1,Pass,70,40
202000411,2020,48,2,SOLANO,2020-11-03,Suisun City,0,Measure,R,Shall the office of the city clerk be appointive?,70,Ordinance,43,Governance: Organization,5541,6277,11818,0.4688610594009139,M,2,Fail,0,202000410,5541,6277,11818,0.4688610594009139,2,Fail,70,40
202000424,2020,50,2,STANISLAUS,2020-11-03,Hughson,0,Measure,V,Shall the term of office of mayor be four years?,70,Ordinance,43,Governance: Organization,1777,1378,3155,0.5632329635499208,M,1,Pass,0,202000423,1777,1378,3155,0.5632329635499208,1,Pass,70,40
202000431,2020,55,2,TUOLUMNE,2020-03-03,Sonora,0,Measure,O,Shall the offices of City Clerk and City Treasurer be appointive?,70,Ordinance,43,Governance: Organization,715,840,1555,0.45980707395498394,M,2,Fail,0,202000430,715,840,1555,0.45980707395498394,2,Fail,70,40
202000432,2020,55,2,TUOLUMNE,2020-11-03,Sonora,0,Measure,R,Shall the office of city clerk be appointive?,70,Ordinance,43,Governance: Organization,1197,1087,2284,0.5240805604203153,M,1,Pass,0,202000431,1197,1087,2284,0.5240805604203153,1,Pass,70,40
202000433,2020,55,2,TUOLUMNE,2020-11-03,Sonora,0,Measure,S,Shall the office of city treasurer be appointive?,70,Ordinance,43,Governance: Organization,1158,1117,2275,0.509010989010989,M,1,Pass,0,202000432,1158,1117,2275,0.509010989010989,1,Pass,70,40
202000436,2020,56,2,VENTURA,2020-03-03,Oxnard,0,Measure,B,"To increase fiscal accountability, prevent special interest influence/political conflicts of interest, improve City ethics, governance, transparency without new City powers, shall Oxnard City Code be amended to prohibit elected officials from accepting gifts from lobbyists/City contractors; impose contribution limits on candidates for all elected office; limit Mayor/Councilmembers to three consecutive four-year terms, require posting monthly financial reports and all expensive City contracts on City’s website for public review?",70,Ordinance,45,Governance: Political Reform/Term Limits,25393,5395,30788,0.8247693906716903,M,1,Pass,0,202000435,25393,5395,30788,0.8247693906716903,1,Pass,70,40
202000437,2020,56,2,VENTURA,2020-03-03,Santa Paula,0,Measure,D,Shall the offices of Santa Paula City Clerk and City Treasurer be appointive?,70,Ordinance,43,Governance: Organization,2815,2595,5410,0.5203327171903882,M,1,Pass,0,202000436,2815,2595,5410,0.5203327171903882,1,Pass,70,40
202000439,2020,56,2,VENTURA,2020-11-03,Oxnard,0,Measure,L,"(INITIATIVE) Shall the initiative ordinance to increase the powers of the City Treasurer, limit the City Council’s ability to restrict the powers of the City Treasurer, reduce oversight authority of the City Manager and Director of Finance, mandate the City Treasurer's assumption of professional responsibilities over the City's $523,000,000 Budget, $256,000,000 Investment Portfolio, Finance Department, preparation and submittal of the annual municipal budget, and professional financial operations of the City, be adopted?",40,Initiative,43,Governance: Organization,24774,39862,64636,0.3832848567361842,M,2,Fail,0,202000438,24774,39862,64636,0.3832848567361842,2,Fail,40,40
202000440,2020,56,2,VENTURA,2020-11-03,Oxnard,0,Measure,M,"(INITIATIVE) Shall the initiative ordinance mandating meetings of City legislative bodies to use Robert’s Rules of Order, advance release of pre-recorded staff presentations, obtain guidebooks and training from a professional Parliamentarian on meeting procedures, restrict meeting start times, and alter existing rules for public comment, be adopted?",40,Initiative,40,Governance,36549,27318,63867,0.5722673681243835,M,1,Pass,0,202000439,36549,27318,63867,0.5722673681243835,1,Pass,40,40
202000265,2020,29,2,NEVADA,2020-11-03,Byers Lane CSD,0,Measure,O,"Shall the measure to fund continued necessary road and culvert maintenance by the BLCSD replace the current tax assessment with an annual assessment tax of $300 per parcel per year to raise $19,200 per year, be adopted?",3,Property Tax,62,Transport: Roads,44,36,80,0.55,T,2,FailT,0,202000264,44,36,80,0.55,2,FailT,1,60
202000387,2020,43,2,SANTA CLARA,2020-11-03,Mountain View,0,Measure,C,"Shall City of Mountain View Ordinance No.15.19, which prohibits parking of oversized vehicles (such as recreational vehicles, boats and large trucks) except wheelchair-accessible vans with valid disabled placard and those exempted for short duration activities (such as loading and unloading, and emergency vehicles) on narrow streets 40 feet or less in width, be adopted?",70,Ordinance,63,Transport: Traffic Regulation/Reduction,18455,14159,32614,0.5658612865640522,M,1,Pass,0,202000386,18455,14159,32614,0.5658612865640522,1,Pass,70,60
202000116,2020,1,2,ALAMEDA,2020-11-03,Piedmont,0,Measure,UU,"Shall the measure to prevent permanent closure of Piedmont's Community Pool by constructing new pool facilities, restrooms and related areas, to conserve energy and water, provide greater community access and safety, and authorize Piedmont to issue $19,500,000 in bonds at legal rates, generating $1,257,950 annually at an average rate of 2.6 cents per $100 of assessed valuation while bonds are outstanding, with all money staying local and independent citizens' oversight, be adopted?",12,Revenue Bond,78,Facilities: Parks & Recreation,5336,2451,7787,0.6852446385000642,T,1,PassT,0,202000115,5336,2451,7787,0.6852446385000642,1,PassT,10,70
202000200,2020,19,2,LOS ANGELES,2020-11-03,Avalon,0,Measure,H,"For the sole purpose of improving or replacing the Catalina Island Medical Center and related administration/financing costs, shall a measure be adopted imposing a maximum $2.00 special tax per passenger arriving to or departing from the City by cruise ship, ferry or aircraft; and imposing a $1.00 special tax per vessel per day renting moorings within the City, generating approximately $1,200,000.00 annually, until ended by voters?",7,Miscellaneous Tax,72,Facilities: Health Facilities,1000,416,1416,0.7062146892655368,M,1,Pass,0,202000199,1000,416,1416,0.7062146892655368,1,Pass,1,70
202000329,2020,36,2,SAN BERNARDINO,2020-11-03,Upland,0,Measure,Q,"In order to secure at least $4,300,000 for the City of Upland to use solely for public improvements to Memorial Park, which may include a new baseball field, additional public parking and other new public amenities, landscaping, structures, and walking trails, shall the City discontinue using approximately 4.63 acres of Memorial Park so it may be sold to San Antonio Regional Hospital to add new facilities and increase capacity for critically-needed medical services?",70,Ordinance,78,Facilities: Parks & Recreation,17746,19188,36934,0.48047869172036606,M,2,Fail,0,202000328,17746,19188,36934,0.48047869172036606,2,Fail,70,70
202000337,2020,37,2,SAN DIEGO,2020-03-03,San Diego,0,Measure,C,"(INITIATIVE) Shall the measure be adopted to: increase the City of San Diego’s 10.5% hotel visitor tax to 11.75, 12.75, and 13.75 percentage points, depending on hotel location, through at least 2061, designated to fund convention center expansion, modernization, promotion and operations, homelessness services and programs, and street repairs; and authorize related bonds; with a citizens’ oversight committee and audits by the City Auditor?",40,Initiative,77,Facilities: Convention Centers,239024,127349,366373,0.6524061543836472,T,2,FailT,0,202000336,239024,127349,366373,0.6524061543836472,2,FailT,40,70
202000445,2020,56,2,VENTURA,2020-11-03,San Buenaventura,0,Measure,J,"In order to deliver street, park, sewer, and water improvements and other public works projects more efficiently and less expensively, shall Sections 400 and 1006 of the City Charter be amended to create more flexibility in the methods used to deliver those projects when the City Council designates, by ordinance, the methods allowed and determines that a particular project would benefit from those methods?",70,Ordinance,74,Facilities: Public Works,42134,15086,57220,0.7363509262495631,M,1,Pass,0,202000444,42134,15086,57220,0.7363509262495631,1,Pass,70,70
202000450,2020,57,2,YOLO,2020-11-03,Woodland,0,Measure,S,"(ADVISORY) Shall the City Council allocate 25% of the tax revenue collected from any sales tax
measure re-authorized in the City of Woodland via the November 2020 ballot to the
Woodland Public Library to enhance educational and literacy programs and maintain or
expand hours of operation?",30,Advisory,71,Facilities: Libraries,14902,10200,25102,0.5936578758664648,M,1,Pass,0,202000449,14902,10200,25102,0.5936578758664648,1,Pass,30,70
202000451,2020,57,2,YOLO,2020-11-03,Woodland,0,Measure,T,"(ADVISORY) Shall the City Council allocate 55% of the tax revenue collected from any sales tax measure re-authorized in the City of Woodland via the November 2020 ballot to expand and enhance youth and teen programs and facilities, and reduction of fees charged for use of city recreation facilities?",30,Advisory,78,Facilities: Parks & Recreation,15418,9584,25002,0.6166706663466923,M,1,Pass,0,202000450,15418,9584,25002,0.6166706663466923,1,Pass,30,70
