MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec,OTH
201200018,2012,15,1,KERN,2012-06-05,Kern,2,M,F,"Shall an ordinance be adopted that extends the period an employee has to appeal a disciplinary action, such as dismissal, suspension, or reduction in rank or compensation, from five (5) business days to ten (10) business days?",70,70,Ordinance,42,42,Governance: Personnel/Labor Relations,65546,33858,99404,0.65939,M,1,Pass,0,201200112,65546,33858,99404,0.65939,1,Pass,70,40,0
201200019,2012,15,1,KERN,2012-06-05,Kern,2,M,G,"Shall a County zoning ordinance be adopted that amends Title 19 of the Ordinance Code to restrict the location of Medical Marijuana Dispensaries to Medium (M-2 PD) and Heavy (M-3 PD) Industrial Districts and to require them to maintain a distance of at least one (1) mile from all schools, daycare centers, parks, churches, and other Medical Marijuana Dispensaries, and to require them to operate in compliance with development and performance standards?",70,70,Ordinance,22,22,Land Use: Zoning/Projects,69530,31168,100698,0.69048,M,1,Pass,0,201200113,69530,31168,100698,0.69048,1,Pass,70,20,0
201200367,2012,15,3,KERN,2012-06-05,Norris Elementary,2,M,B,"To protect quality education in core subjects like math/science/reading/ writing with funding the State cannot take away, shall Norris School District prevent campus overcrowding by improving and expanding elementary/middle school classrooms/facilities; update science labs/ libraries/ computers/technology; and free up funds to attract/retain teachers, by issuing $149 million in bonds at legal rates, with independent oversight, no money for administrators, and all funds staying local?",11,11,GO Bond,11,11,Education: Bonds,3017,2458,5475,0.55105,F,1,PassF,0,201200114,3017,2458,5475,0.55105,1,PassF,10,10,0
201200130,2012,15,2,KERN,2012-06-05,Ridgecrest,2,M,H,"Shall section 2-2.101 of the Ridgecrest Municipal Code be amended and re-enacted to impose term limits of eight (8) consecutive years on city council members and mayor, and a two (2) year bar before holding either office thereafter?",70,70,Ordinance,45,45,Governance: Political Reform/Term Limits,4346,1527,5873,0.739997,M,1,Pass,0,201200115,4346,1527,5873,0.739997,1,Pass,70,40,0
201200131,2012,15,2,KERN,2012-06-05,Ridgecrest,2,M,J,Shall the term of office of mayor be two years?,70,70,Ordinance,43,43,Governance: Organization,3492,2318,5810,0.601033,M,1,Pass,0,201200116,3492,2318,5810,0.601033,1,Pass,70,40,0
201200132,2012,15,2,KERN,2012-06-05,Ridgecrest,2,M,K,Shall the term of office of mayor be four years?,70,70,Ordinance,43,43,Governance: Organization,3832,1926,5758,0.665509,M,1,Pass,0,201200117,3832,1926,5758,0.665509,1,Pass,70,40,0
201200133,2012,15,2,KERN,2012-06-05,Ridgecrest,2,M,L,"Ridgecrest Public Safety/Essential City Services Measure. To help prevent additional cuts and maintain City of Ridgecrest services, including: city streets and pothole repair; police officers and neighborhood police patrols; 9-1-1 emergency response times; and crime prevention and investigation; and other city services, shall the City of Ridgecrest enact a 3/4 cent sales tax, for five (5) years, requiring a citizen's oversight committee, annual independent audits, with all funds for City of Ridgecrest services only, no funds for Sacramento?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,3331,2668,5999,0.555259,M,1,Pass,0,201200118,3331,2668,5999,0.555259,1,Pass,1,110,0
201200134,2012,15,2,KERN,2012-06-05,Ridgecrest,2,M,M,Shall the ordinance enacting new section 2-2.105 of the Ridgecrest Municipal Code to allow electors to directly elect a mayor and four city councilmen be adopted?,70,70,Ordinance,43,43,Governance: Organization,3822,2013,5835,0.655013,M,1,Pass,0,201200119,3822,2013,5835,0.655013,1,Pass,70,40,0
201200368,2012,15,3,KERN,2012-06-05,Taft City Elementary,2,M,C,"To improve the quality of education; repair leaky roofs; increase student access to computers and modern technology; replace old heating, ventilation, and airconditioning systems; modernize outdated classrooms, restrooms and school facilities; replace old plumbing systems; and make health and safety improvements; shall the Taft City Elementary School District issue $23,600,000 of bonds at legal interest rates, have an independent citizens' oversight committee and have NO money taken by the State or used for administrative salaries?",11,11,GO Bond,11,11,Education: Bonds,1132,895,2027,0.558461,F,1,PassF,0,201200120,1132,895,2027,0.558461,1,PassF,10,10,0
201200369,2012,15,3,KERN,2012-11-06,Elk Hills Elementary,2,M,O,"To improve the quality of education; construct new classrooms and science labs to maintain small class sizes; improve student access to computers and modern technology; improve P.E. fields and facilities; and replace deteriorating water, plumbing and sewer systems; shall the Elk Hills School District issue $6,200,000 of bonds at legal interest rates, have an independent citizens' oversight committee and have NO money used for administrative salaries, regular, ongoing maintenance, or be taken by the state?",11,11,GO Bond,11,11,Education: Bonds,65,77,142,0.457746,F,2,FailF,0,201200121,65,77,142,0.457746,2,FailF,10,10,0
201200135,2012,15,2,KERN,2012-11-06,Maricopa,2,M,R,"Shall there be enacted in the City of Maricopa an additional temporary sales tax rate increase of one percent (1%) which will end after ten (10) years, the proceeds of which shall be used to preserve essential general governmental services including, but not limited to street and road improvements, police and fire protection, parks and recreation and other City General Fund Services?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,97,184,281,0.345196,M,2,Fail,0,201200122,97,184,281,0.345196,2,Fail,1,110,0
201200370,2012,15,3,KERN,2012-11-06,McFarland Unified,2,M,M,"To reduce student overcrowding, acquire, construct and improve new and existing classrooms, support facilities and new elementary school, expand high school facilities, upgrade vocational education facilities to better prepare students for the workforce, and make improvements to save money better spent in the classroom, shall the McFarland Unified School District be authorized to issue $25,000,000 in bonds at legal interest rates, with an independent Oversight Committee, annual audits and NO money for administrator salaries?",11,11,GO Bond,11,11,Education: Bonds,1238,426,1664,0.74399,F,1,PassF,0,201200123,1238,426,1664,0.74399,1,PassF,10,10,0
201200371,2012,15,3,KERN,2012-11-06,Mojave Unified,2,M,N,"To maintain quality academic programs, school facilities, and activities that provide improved college and career pathways, maintain effective student to teacher ratios, and help offset severe state budge cuts, shall the Mojave Unified School District levy a parcel tax in the amount of $42 to be levied annually for a period of five years, with mandatory audits, no money for administrative salaries, an exemption for seniors, age 65 and over, and all dollars staying in our local schools?",3,3,Property Tax,10,10,Education,2322,2158,4480,0.518304,T,2,FailT,0,201200124,2322,2158,4480,0.518304,2,FailT,1,10,0
201200372,2012,15,3,KERN,2012-11-06,Panama Buena Vista Union,2,M,P,"To protect the quality of education and enhance student learning in neighborhood elementary schools, shall Panama-Buena Vista Union School District modernize school technology, upgrade safety/security systems, improve energy efficiency, rehabilitate outdated classrooms, repair/replace deteriorated roofs, plumbing, electrical, lighting, ventilation, and acquire, construct, equip, and renovate sites, facilities, and equipment, by issuing $147,000,000 in bonds at legal interest rates, with independent citizen oversight, mandatory audits, no administrators' salaries/pensions, and all funds dedicated locally to Panama-Buena Vista Union School District K-8 schools?",11,11,GO Bond,11,11,Education: Bonds,23690,12757,36447,0.649985,F,1,PassF,0,201200125,23690,12757,36447,0.649985,1,PassF,10,10,0
201200373,2012,15,3,KERN,2012-11-06,Standard Elementary,2,M,Q,"To renovate, modernize and construct classrooms / facilities at Highland, Standard, and Wingland Elementary and Standard Middle; upgrade heating, ventilation, airconditioning systems; and reduce borrowing costs, shall $11,200,000 of Standard School District bonds, approved by voters in June 2006, be reauthorized through issuance of new bonds, with no increase in total authorized District debt, interest rates below legal limits, independent citizen oversight, no money for administrator salaries, and all funds spent locally and not taken by the State?",11,11,GO Bond,11,11,Education: Bonds,4179,1744,5923,0.705555,F,1,PassF,0,201200126,4179,1744,5923,0.705555,1,PassF,10,10,0
201200136,2012,15,2,KERN,2012-11-06,Taft,2,M,S,Shall the office of city clerk be appointed?,70,70,Ordinance,43,43,Governance: Organization,571,1282,1853,0.308149,M,2,Fail,0,201200127,571,1282,1853,0.308149,2,Fail,70,40,0
201200374,2012,16,3,KINGS,2012-06-05,Corcoran Joint Unified,2,M,V,"To improve the qualityof education by modernizing/renovating all school in Corcoran, make energy efficientcy improvements, upgrade outdated plumbing, electrical, heatin/air-conditioning systems, make health and safety improvements, replace worn-out temporary portables with new classrooms, shall Corcoran Unified School District renovate, upgrade, acquire, construct/equip classrooms, facilities/sites by issuing $9,000,000 of bonds at legal rates with independent citizens' oversight, NO money taken by the state or administrators' salaries and all funds staying in local schools?",11,11,GO Bond,11,11,Education: Bonds,521,702,1223,0.426002,F,2,FailF,0,201200128,521,702,1223,0.426002,2,FailF,10,10,0
201200375,2012,16,3,KINGS,2012-06-05,Reef-Sunset Unified,2,M,M,"To improve the quality of education; modernize outdated classrooms, restrooms, and school facilities; upgrade inadequate electrical systems; replace outdated heating, ventilation and air conditioning systems; increase energy efficiency by installing solar panels; and upgrade P.E. fields and facilities for school and community use; shall the Reef-Sunset Unified School District issue $10,830,000 of bonds at legal interest rates, have an independent citizens' oversight committee and have NO money taken by the state or used for administrative salaries?",11,11,GO Bond,11,11,Education: Bonds,376,75,451,0.833703,F,1,PassF,0,201200129,376,75,451,0.833703,1,PassF,10,10,0
201200376,2012,16,3,KINGS,2012-11-06,West Hills Community College,2,M,L,"To renovate, equip/construct classrooms/college facilities, upgrade computer/technology systems for student access, and reduce overall borrowing costs, shall $12,655,000 of West Hills Community College District School Facilities Improvement District No. 3 bonds, approved by voters in November 2008, be reauthorized through issuance of new bonds, with no increase in total authorized District debt, interest rates below legal limits, independent citizen oversight, no money for any salaries, and all funds spent locally and not taken by the State?",11,11,GO Bond,11,11,Education: Bonds,5124,3676,8800,0.582273,F,1,PassF,1,201200091,5946,4163,10109,0.588189,1,PassF,10,10,0
201200020,2012,17,1,LAKE,2012-06-05,Lake,2,M,D,"Shall the ordinance titled ""The Lake County Medical Marijuana Cultivation Act of 2012"", an ordinance amending Chapter 21 of the Ordinance Code of the County of Lake, adding Article 72A: Regulations for the Cultivation of Medical Marijuana be adopted and become effective?",70,70,Ordinance,200,200,Other,4688,8960,13648,0.343494,M,2,Fail,0,201200130,4688,8960,13648,0.343494,2,Fail,70,200,0
201200137,2012,17,2,LAKE,2012-11-06,Clearlake,2,M,G,"Shall the City of Clearlake impose a retail transactions and use tax at the rate of one percent (1%) within th City to be used for repair and maintenance of City streets and roads and other transportation services and code enforcement, and shall the appropriations limit for the City of Clearlake for roadway repair and maintenance and code enforcement be incraesed for Fiscal Year 2012-2013 by the amount of the tax proceeds recieved by the City during that period.",4,4,Sales Tax,62,62,Transport: Roads,2217,1375,3592,0.617205,T,2,FailT,0,201200131,2217,1375,3592,0.617205,2,FailT,1,60,0
201200021,2012,17,1,LAKE,2012-11-06,Lake,2,M,E,"Shall Article VI be added to Chapter 18 of the Lake County Code imposing a one-half of one percent (0.50%) transaction and use tax (sales tax) to implement invasive species/weed and algae control/water quality programs for the County of Lake for a maximum period of ten (10) years that cannot be taken by the State, with all revenues dedicated exclusively to these programs and establishing an expenditure plan with citizen oversight for revenues generated?",4,4,Sales Tax,50,50,Environment,14165,8325,22490,0.629835,T,2,FailT,0,201200132,14165,8325,22490,0.629835,2,FailT,1,50,0
201200022,2012,18,1,LASSEN,2012-11-06,"Spalding, CSD",1,M,V,"Shall the existing special tax be repealed and replaced by a special property tax for fire suppression, prevention, rescue and emergency medical services within the Spalding
Community Services District, as established by resolution 2012-4 be approved?”",3,3,Property Tax,34,34,Safety: Multiple Emergency Services,66,80,146,0.452055,T,2,FailT,0,201200133,66,80,146,0.452055,2,FailT,1,30,0
201200138,2012,19,2,LOS ANGELES,2012-03-06,La Verne,2,M,P,"To preserve revenues for vital city services, shall the City of La Verne's existing Utility User Tax ordinance be updated to reflect changes in telecommunications law and the standard rate on telecommunications be reduced by .25%?",5,5,Utility Tax,111,111,Revenues: Tax Repeal/Reduction/Limit,2170,343,2513,0.86351,M,1,Pass,0,201200134,2170,343,2513,0.86351,1,Pass,1,110,0
201200377,2012,19,3,LOS ANGELES,2012-03-13,Arcadia Unified,2,M,M,"To help offset severe state budget cuts to neighborhood schools and keep Arcadia schools among the best in California by providing funds which cannot be taken away by Sacramento; to retain and attract quality teachers; keep schools safe and clean; and protect quality math, science, reading, art and music programs, shall Arcadia Unified School District levy $ 228 per parcel annually for 5 years, with senior exemptions, mandatory audits, and independent oversight?",11,11,GO Bond,11,11,Education: Bonds,6700,3265,9965,0.672353,T,1,PassT,0,201200135,6700,3265,9965,0.672353,1,PassT,10,10,0
201200139,2012,19,2,LOS ANGELES,2012-04-10,Arcadia,2,M,D,"Shall an ordinance amending the Arcadia Municipal Code to extend the period of occupancy subject to the Transient Occupancy (Hotel) Tax from 30 days to 90 days, and to apply the Tax to all rent charged by hotel operators, including online travel companies, for the transient occupancy of any hotel room, be adopted to help preserve general City services such as police and fire protection, street operations and maintenance, and library, parks and recreation services?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,4219,1133,5352,0.788303,M,1,Pass,0,201200136,4219,1133,5352,0.788303,1,Pass,1,110,0
201200140,2012,19,2,LOS ANGELES,2012-04-10,Bradbury,2,M,M,"Shall an Ordinance be adopted imposing a utility Users Tax of between 1% and 8.75% (first year being 8.4%) in order to maintain essential general city services and meet the obligations of State and Federal Mandates, establish exemptions for low or very low income households inhabited by at least one senior citizen or disabled person recieving Supplemental Security Income (SSI), and automatically terminating in five (5) years?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,76,107,183,0.415301,M,2,Fail,0,201200137,76,107,183,0.415301,2,Fail,1,110,0
201200141,2012,19,2,LOS ANGELES,2012-04-10,Culver City,2,M,X,"To preserve funding of essential general city services including: public safety; street/park maintenance; senior services; job creation; business development; shall Culver City increase the existing Transient Occupancy Tax, (""hotel room tax""), charged only to persons who occupy hotel/motel rooms in Culver City, from 12% to 14% on July 1, 2012, with expenditures approved through general fund budgets adopted in open public hearings, subject to annual audits?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,3636,721,4357,0.834519,M,1,Pass,0,201200138,3636,721,4357,0.834519,1,Pass,1,110,0
201200142,2012,19,2,LOS ANGELES,2012-04-10,El Segundo,2,M,P,Shall the ordinance amending El Segundo Municipal Code to transer all function of El Sgundo Fire Department to the Consolidated Fire Protection District of Los Angeles County (AKA the Los Angeles County Fire Department) be adopted?,70,70,Ordinance,33,33,Safety: Fire,317,2880,3197,0.099155,M,2,Fail,0,201200139,317,2880,3197,0.099155,2,Fail,70,30,0
201200144,2012,19,2,LOS ANGELES,2012-04-10,Sierra Madre,2,M,12-1,"Shall an Ordinance be adopted amending the City's existing utility Users' Tax to continue the existing 10% tax, subject to potential increase of 12% on July 1, 2013, in otder to maintain general City services such as public safety services, including paramedic programs, and to reflect technological advances in communications, continue existing exemptions to low and very low income households, establish new sunset dates and continue a citizen's oversight committee?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,1008,1553,2561,0.393596,M,2,Fail,0,201200140,1008,1553,2561,0.393596,2,Fail,1,110,0
201200143,2012,19,2,LOS ANGELES,2012-04-10,Sierra Madre,2,A,12-2,"(ADVISORY) If Measure 12-1 to continue the existing Utility Users' Tax of 10%, subject to a potential increase to 12% in July 1, 2013 and establishing new sunset dates, is approved by the voters, should the additional revenue generated by that tax be used to fund public safety services, including paramedic programs?",30,30,Advisory,30,30,Safety,1067,1413,2480,0.430242,M,2,Fail,0,201200141,1067,1413,2480,0.430242,2,Fail,30,30,0
201200378,2012,19,3,LOS ANGELES,2012-06-05,Charter Oak Unified,2,M,CO,"To protect quality local schools with funding Sacramento cannot take away, upgrade classrooms/libraries/science labs/computers/technology, improve energy efficiency to save money to retain qualified teachers and protect core academic instruction, improve access for students with disabilities, improve fire/security systems for student safety, and upgrade/construct/acquire school facilities/sites/classrooms/equipment, shall Charter Oak
Unified School District issue $47,000,000 in bonds at legal rates, with independent oversight/audits and without increasing current tax rate limits?",11,11,GO Bond,11,11,Education: Bonds,3035,1804,4839,0.627196,F,1,PassF,0,201200142,3035,1804,4839,0.627196,1,PassF,10,10,0
201200145,2012,19,2,LOS ANGELES,2012-06-05,Compton,2,M,B,Shall the City Charter be amended to provide that each member of the City Council (except for the mayor) be elected by his or her home district and only by the registered voters of that district?,20,20,Charter Amendment,43,43,Governance: Organization,3563,1970,5533,0.643954,M,1,Pass,0,201200143,3563,1970,5533,0.643954,1,Pass,20,40,0
201200023,2012,19,1,LOS ANGELES,2012-06-05,Los Angeles,2,M,H,"Shall the existing unincorporated county hotel room tax be readopted to ratify, continue, and update the existing ordinance at the current rate of 12 percent to fund essential
County general fund services, such as parks, libraries, senior services, and law enforcement; to continue exempting hotel stays longer than 30 days, to add exemptions for emergency shelter referrals, and for individuals on official government business pursuant to federal law?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,522354,338288,860642,0.606935,M,1,Pass,0,201200144,522354,338288,860642,0.606935,1,Pass,1,110,0
201200024,2012,19,1,LOS ANGELES,2012-06-05,Los Angeles,2,M,L,"Shall Los Angeles County’s existing tax on landfills be readopted to ratify and continue the existing 10 percent tax on landfill operators’ gross receipts from waste disposal in landfills in the unincorporated county, to fund essential general fund services, such as parks, libraries, senior services, and law enforcement; and to update the administrative appeal process, and clarify definitions to ensure the tax is properly calculated?",2,2,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,540260,316217,856477,0.630793,M,1,Pass,0,201200145,540260,316217,856477,0.630793,1,Pass,1,110,0
201200146,2012,19,2,LOS ANGELES,2012-06-05,Pasadena,2,M,M,"Shall the Charter of the City of Pasadena be amended to provide for the nomination and election of members of the Pasadena Unified School District Board of Education by
geographic sub-districts, with geographic sub-districts adopted by the School Board and redrawn after each federal census based upon a citizen Redistricting Commission
recommendation?",20,20,Charter Amendment,12,12,Education: Districts,15791,13180,28971,0.545062,M,1,Pass,0,201200146,15791,13180,28971,0.545062,1,Pass,20,10,0
201200379,2012,19,3,LOS ANGELES,2012-06-05,Sulphur Springs Union Elementary,2,M,CK,"Without increasing current tax rates to provide quality education in Canyon Country elementary schools, safe, modern classrooms for students, including medically-fragile,
disabled students, shall Sulphur Springs Union School District upgrade classrooms, libraries, science labs, old roofs, support classroom instruction in core subjects (reading, writing, math, science) by reducing debt, update technology for 21st century skills, upgrade, acquire, construct classrooms, sites, facilities/equipment by issuing $72,000,000 in bonds at legal rates, with independent oversight and all funds used locally?",11,11,GO Bond,11,11,Education: Bonds,4394,3071,7465,0.588614,F,1,PassF,0,201200147,4394,3071,7465,0.588614,1,PassF,10,10,0
201200147,2012,19,2,LOS ANGELES,2012-11-06,Artesia,2,M,M,"To provide the City of Artesia with additional revenue to maintain services such as neighborhood police patrols/911 response, gang prevention, pothole/street repairs with funds that require independent audits and that cannot be taken by the state, shall the Artesia Local Services Ordinance be adopted to update/increase its existing business license tax rate schedules based on type/size of business, with no rate increase for small businesses with gross annual receipts of less than $150,000?",2,2,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,2951,813,3764,0.784006,M,1,Pass,0,201200148,2951,813,3764,0.784006,1,Pass,1,110,0
201200148,2012,19,2,LOS ANGELES,2012-11-06,Bellflower,2,M,P,"Shall an ordinance to offset State financial cuts and help the City of Bellflower maintain and restore City services including: neighborhood Sheriff’s patrols; local Sheriff’s substation hours; drug, bullying and gang prevention/enforcement; graffiti removal; school safety/after-school programs; pothole repairs; and other services, by temporarily increasing Bellflower’s utility users’ tax by 2% for 5 years; with audits, low-income senior exemptions, citizens’ oversight and all funds used for local purposes, be adopted?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,11653,7099,18752,0.621427,M,1,Pass,0,201200149,11653,7099,18752,0.621427,1,Pass,1,110,0
201200380,2012,19,3,LOS ANGELES,2012-11-06,Bellflower Unified,2,M,BB,"To expand vocational education facilities, upgrade classroom computer technology; repair, equip, and construct classrooms/facilities at Baxter, Foster, Intensive Learning Center, Jefferson, Las Flores, Lindstrom, Pyle, Ramona, Washington, Williams, and Woodruff Elementary and Bellflower, Mayfair, and Somerset High Schools, shall Bellflower Unified School District issue $79,000,000 of bonds with interest rates below legal limits, with independent citizen oversight, no money for administrator salaries, and all funds spent locally and not taken by the State and spent elsewhere?",11,11,GO Bond,11,11,Education: Bonds,16469,6155,22624,0.727944,F,1,PassF,0,201200150,16469,6155,22624,0.727944,1,PassF,10,10,0
201200381,2012,19,3,LOS ANGELES,2012-11-06,Castaic Union Elementary,2,M,QS,"Castaic School Improvement Measure. To provide modern and efficient elementary and middle school facilities, shall Castaic Union School District build up-to-date science labs/classrooms/facilities, provide modern computers/technology/equipment, replace inefficient and outdated heating/ventilation systems and update fire alarm/safety systems by issuing $51 million in bonds at legal rates, with independent oversight, no money for administrators, and all funds staying local?",11,11,GO Bond,11,11,Education: Bonds,5682,3111,8793,0.646196,F,1,PassF,0,201200151,5682,3111,8793,0.646196,1,PassF,10,10,0
201200382,2012,19,3,LOS ANGELES,2012-11-06,Cerritos Community College,2,M,G,"To prepare local Cerritos College students for high-skilled jobs and 4-year universities by updating classrooms, technology, math, science and computer labs, upgrading job-training facilities, providing classrooms and labs to accommodate growing demand, replacing leaky roofs, aging and unsafe buildings, facilities/equipment, and acquiring, constructing, repairing buildings, classrooms, sites/facilities/equipment, shall Cerritos Community College District issue $350,000,000 in bonds, at legal rates, with citizen oversight, and no money for Sacramento, administrators’ salaries or employee pensions?",11,11,GO Bond,11,11,Education: Bonds,83524,35234,118758,0.703313,F,1,PassF,0,201200152,83524,35234,118758,0.703313,1,PassF,10,10,0
201200149,2012,19,2,LOS ANGELES,2012-11-06,Commerce City,2,M,AA,"Shall the ordinance imposing a one half of one percent (½%) transactions and use (sales) tax to offset severe state budget cuts and provide funding for such things as police and fire service, repair, maintenance and improvement of streets, sidewalks, public facilities, parks,
libraries and other city services, with all revenues staying in the city and spending reviewed by a citizens’ advisory panel and independently audited, be approved?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,2475,1184,3659,0.676414,M,1,Pass,0,201200153,2475,1184,3659,0.676414,1,Pass,1,110,0
201200383,2012,19,3,LOS ANGELES,2012-11-06,Covina-Valley Unified,2,M,CC,"To better prepare students for college and good-paying careers by upgrading classrooms, science labs, and instructional technology needed for improved teaching, repair/replace leaky roofs, worn-out floors, plumbing and faulty electrical systems, acquire/construct/renovate sites/facilities/equipment to meet modern academic standards; improve energy efficiency saving money and supporting instruction, shall Covina-Valley Unified School District issue $129,000,000 in bonds at legal rates, with independent citizen oversight, no money for administrators, and all money staying local?",11,11,GO Bond,11,11,Education: Bonds,17640,6491,24131,0.73101,F,1,PassF,0,201200154,17640,6491,24131,0.73101,1,PassF,10,10,0
201200150,2012,19,2,LOS ANGELES,2012-11-06,Culver City,2,M,Y,"To offset state budget cuts, preserve quality neighborhoods and ensure effective 911 emergency response by retaining firefighters, police officers, and paramedics; fixing potholes/streets; maintaining parks, community centers, storm drains; continuing after school programs, senior services, graffiti removal, arts/cultural programs, and other general services, shall Culver City enact a half-cent sales tax, automatically expiring after ten years, requiring independent financial audits, all funds used locally, and no money for Sacramento?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,14815,4287,19102,0.775573,M,1,Pass,0,201200155,14815,4287,19102,0.775573,1,Pass,1,110,0
201200151,2012,19,2,LOS ANGELES,2012-11-06,Downey,2,M,D,"Shall an ordinance be adopted to reduce the tax on telecommunication services from 5% to 4.8%; modernize the ordinance to treat taxpayers equally regardless of technology used; and to preserve funding of general City services, such as police, fire protection, street maintenance;
and for parks and recreation, library and senior citizen programs; subject to an annual independent audit?",7,7,Miscellaneous Tax,111,111,Revenues: Tax Repeal/Reduction/Limit,23807,6027,29834,0.797982,M,1,Pass,0,201200156,23807,6027,29834,0.797982,1,Pass,1,110,0
201200384,2012,19,3,LOS ANGELES,2012-11-06,El Camino Community College,2,M,E,"To prepare students for universities/transfer/jobs, including nursing, healthcare, fire-fighting and high-tech jobs, by expanding science labs, upgrading outdated electrical systems, wiring green energy for savings, building earthquake/fire-safe classrooms equipped with up-to-date technology, improving facilities for Veterans, acquiring, constructing, repairing facilities, sites/equipment, shall El Camino Community College District issue $350,000,000 in bonds at legal rates, requiring all funds remain local, financial audits, citizen’s oversight, and NO money for pensions/administrators’ salaries?",11,11,GO Bond,11,11,Education: Bonds,129939,60417,190356,0.68261,F,1,PassF,0,201200157,129939,60417,190356,0.68261,1,PassF,10,10,0
201200152,2012,19,2,LOS ANGELES,2012-11-06,El Monte,2,A,C,"(ADVISORY) If the Sugary Sweetened Beverage License Fee ballot measure passes on November 6, 2012, the new tax revenues should be used primarily to pay for the following
public services: police and fire emergency services; parks and recreation programs including new sports fields; health and wellness programs for children and senior citizens; and other projects to prevent and treat diabetes and childhood obesity.",30,30,Advisory,100,100,General Services,10389,6620,17009,0.610794,M,1,Pass,0,201200158,10389,6620,17009,0.610794,1,Pass,30,100,0
201200153,2012,19,2,LOS ANGELES,2012-11-06,El Monte,2,M,F,"Shall the ordinance adopted by the voters in April 1990 be repealed in order to allow the City Council to investigate the reasonableness of rent charged to mobilehome owners and if appropriate, consider the regulation of proposed mobilehome park rent increases in the future?",70,70,Ordinance,82,82,Housing: Rent Control,8710,8639,17349,0.502046,M,1,Pass,0,201200159,8710,8639,17349,0.502046,1,Pass,70,80,0
201200154,2012,19,2,LOS ANGELES,2012-11-06,El Monte,2,M,H,"To offset budget cuts and maintain City general fund services, shall an ordinance be adopted implementing a business license fee of one (1) cent per fluid ounce of sugar sweetened beverage served/provided/traded by businesses in the City?",2,2,Business Tax,112,112,Revenues: Tax Creation/Incr./Contin.,4428,14137,18565,0.238513,M,2,Fail,0,201200160,4428,14137,18565,0.238513,2,Fail,1,110,0
201200385,2012,19,3,LOS ANGELES,2012-11-06,Inglewood Unified,2,M,GG,"To improve the quality of education; make health/safety improvements; replace old roofs; modernize/upgrade classrooms, restrooms and school facilities; improve student access to computers and technology; improve energy efficiency; upgrade inadequate electrical and plumbing systems; construct new classrooms; and qualify the District for over $20,000,000 in state grants shall Inglewood Unified School District issue $90,000,000 of bonds at legal interest rates, have an independent oversight committee and NO money taken by the state or for administrative salaries?",11,11,GO Bond,11,11,Education: Bonds,31907,5152,37059,0.860978,F,1,PassF,0,201200161,31907,5152,37059,0.860978,1,PassF,10,10,0
201200155,2012,19,2,LOS ANGELES,2012-11-06,La Mirada,2,M,M,"To preserve our quality of life and maintain local, city services, including: neighborhood police patrols/911 response times; crime/gang prevention programs; repair potholes/keep streets from falling into disrepair; senior services/facilities; after-school programs for children/teens; and other general city services, shall the City of La Mirada enact a one cent sales tax, for 5 years, that cannot be taken by Sacramento, with citizens’ oversight, annual independent audits, will all funds spent only in La Mirada?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,11746,5883,17629,0.666289,M,1,Pass,0,201200162,11746,5883,17629,0.666289,1,Pass,1,110,0
201200386,2012,19,3,LOS ANGELES,2012-11-06,Lancaster Elementary,2,M,L,"To better prepare students for success in high school, college and careers, repair, upgrade outdated classrooms and school buildings, upgrade classrooms, science labs and computer systems to keep pace with technology, improve student safety and security systems, and make funding available to protect and improve the quality of core academic instruction, shall the Lancaster School District issue $63,000,000 in bonds at legal interest rates, with independent oversight, no money for administrator salaries, and all money staying local?",11,11,GO Bond,11,11,Education: Bonds,21804,9238,31042,0.702403,F,1,PassF,0,201200163,21804,9238,31042,0.702403,1,PassF,10,10,0
