"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Franklin","Pct 050 Precinct Committee Officer - Republican","Pete Serrano"," ","90","38.4615","PCO"
"Franklin","Pct 050 Precinct Committee Officer - Republican","Joe Cotta"," ","144","61.5385","PCO"
"Franklin","Pct 057 Precinct Committee Officer - Republican","David Milne"," ","66","47.8261","PCO"
"Franklin","Pct 057 Precinct Committee Officer - Republican","Mike Clayton"," ","12","8.6957","PCO"
"Franklin","Pct 057 Precinct Committee Officer - Republican","Brad Peck"," ","60","43.4783","PCO"
"Franklin","Pct 059 Precinct Committee Officer - Republican","Nikki Morgan"," ","102","71.831","PCO"
"Franklin","Pct 059 Precinct Committee Officer - Republican","Mitchell Giddens"," ","40","28.169","PCO"
"Franklin","Pct 073 Precinct Committee Officer - Republican","Bob Bass"," ","176","52.6946","PCO"
"Franklin","Pct 073 Precinct Committee Officer - Republican","Kari Hale"," ","158","47.3054","PCO"
"Franklin","Pct 074 Precinct Committee Officer - Republican","Gordon Thomasson"," ","85","62.0438","PCO"
"Franklin","Pct 074 Precinct Committee Officer - Republican","Linda Ellsworth"," ","52","37.9562","PCO"
"Franklin","Pct 077 Precinct Committee Officer - Republican","Michael Anderson"," ","27","50.9434","PCO"
"Franklin","Pct 077 Precinct Committee Officer - Republican","Robert C Whitelatch"," ","26","49.0566","PCO"
"Franklin","Pct 093 Precinct Committee Officer - Republican","Jason Broberg"," ","68","60.7143","PCO"
"Franklin","Pct 093 Precinct Committee Officer - Republican","Helen Tobin"," ","44","39.2857","PCO"
"Franklin","Pct 098 Precinct Committee Officer - Republican","Hallie Tuck"," ","6","40","PCO"
"Franklin","Pct 098 Precinct Committee Officer - Republican","Todd Harris"," ","9","60","PCO"
"Garfield","United States U.S. Senator","Henry Clay Dennison","(Prefers Socialist Workers Party)","1","0.1087","Federal"
"Garfield","United States U.S. Senator","Mohammad Hassan Said","(Prefers Democratic Party)","5","0.5435","Federal"
"Garfield","United States U.S. Senator","John Guenther","(Prefers Republican Party)","41","4.4565","Federal"
"Garfield","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","546","59.3478","Federal"
"Garfield","United States U.S. Senator","Dan Phan Doan","(States No Party Preference)","3","0.3261","Federal"
"Garfield","United States U.S. Senator","Dr Pano Churchill","(Prefers Democratic Party)","9","0.9783","Federal"
"Garfield","United States U.S. Senator","Dave Saulibio","(Prefers JFK Republican Party)","17","1.8478","Federal"
"Garfield","United States U.S. Senator","Sam Cusmir","(Prefers Democratic Party)","0","0","Federal"
"Garfield","United States U.S. Senator","Bill Hirt","(Prefers Republican Party)","6","0.6522","Federal"
"Garfield","United States U.S. Senator","Jon Butler","(Prefers Independent Party)","6","0.6522","Federal"
"Garfield","United States U.S. Senator","Bryan Solstin","(Prefers Democratic Party)","5","0.5435","Federal"
"Garfield","United States U.S. Senator","Martin D. Hash","(States No Party Preference)","3","0.3261","Federal"
"Garfield","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","211","22.9348","Federal"
"Garfield","United States U.S. Senator","Thor Amundson","(Prefers Independent Party)","3","0.3261","Federal"
"Garfield","United States U.S. Senator","Charlie (Chuck) Jackson","(Prefers Independent Party)","6","0.6522","Federal"
"Garfield","United States U.S. Senator","Naz Paul","(Prefers Independent Party)","4","0.4348","Federal"
"Garfield","United States U.S. Senator","Ravin Pierre","(Prefers Democratic Party)","4","0.4348","Federal"
"Garfield","United States U.S. Senator","Leon Lawson","(Prefers Trump Republican Party)","49","5.3261","Federal"
"Garfield","United States U.S. Senator","WRITE-IN"," ","1","0.1087","Federal"
"Garfield","CONGRESSIONAL DISTRICT 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","666","71.6129","Congressional"
"Garfield","CONGRESSIONAL DISTRICT 5 U.S. Representative","Natasha Hill","(Prefers Democratic Party)","139","14.9462","Congressional"
"Garfield","CONGRESSIONAL DISTRICT 5 U.S. Representative","Sean Clynch","(Prefers Republican Party)","72","7.7419","Congressional"
"Garfield","CONGRESSIONAL DISTRICT 5 U.S. Representative","Ann Marie Danimus","(Prefers Democratic Party)","50","5.3763","Congressional"
"Garfield","CONGRESSIONAL DISTRICT 5 U.S. Representative","WRITE-IN"," ","3","0.3226","Congressional"
"Garfield","Washington State Secretary of State","Bob Hagglund","(Prefers Republican Party)","223","27.129","State Executive"
"Garfield","Washington State Secretary of State","Kurtis Engle","(Prefers Union Party)","13","1.5815","State Executive"
"Garfield","Washington State Secretary of State","Marquez Tiggs","(Prefers Democratic Party)","37","4.5012","State Executive"
"Garfield","Washington State Secretary of State","Tamborine Borrelli","(Prefers America First (R) Party)","39","4.7445","State Executive"
"Garfield","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","158","19.2214","State Executive"
"Garfield","Washington State Secretary of State","Keith L. Wagoner","(Prefers Republican Party)","209","25.4258","State Executive"
"Garfield","Washington State Secretary of State","Mark Miloscia","(Prefers Republican Party)","80","9.7324","State Executive"
"Garfield","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","61","7.4209","State Executive"
"Garfield","Washington State Secretary of State","WRITE-IN"," ","2","0.2433","State Executive"
"Garfield","Legislative District 9 State Representative Pos. 1","Mary Dye","(Prefers Republican Party)","792","97.0588","Legislative"
"Garfield","Legislative District 9 State Representative Pos. 1","WRITE-IN"," ","24","2.9412","Legislative"
"Garfield","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers GOP Party)","734","97.3475","Legislative"
"Garfield","Legislative District 9 State Representative Pos. 2","WRITE-IN"," ","20","2.6525","Legislative"
"Garfield"," PROPOSITION 1 - FUNDING EMERGENCY COMMUNICATION SYSTEMS AND FACILITIES","Yes"," ","623","71.0376","County"
"Garfield"," PROPOSITION 1 - FUNDING EMERGENCY COMMUNICATION SYSTEMS AND FACILITIES","No"," ","254","28.9624","County"
"Garfield"," COUNTY ASSESSOR","WRITE-IN"," ","29","3.7084","County"
"Garfield"," COUNTY ASSESSOR","Brian S. Bartels","(Prefers REPUBLICAN Party)","753","96.2916","County"
"Garfield"," COUNTY AUDITOR","WRITE-IN"," ","4","0.4837","County"
"Garfield"," COUNTY AUDITOR","McKenzie Lueck","(States No Party Preference)","823","99.5163","County"
"Garfield"," COUNTY CLERK","WRITE-IN"," ","12","1.476","County"
"Garfield"," COUNTY CLERK","Marie Gormsen","(Prefers REPUBLICAN Party)","801","98.524","County"
"Garfield"," COUNTY PROSECUTOR","WRITE-IN"," ","17","2.1601","County"
"Garfield"," COUNTY PROSECUTOR","Matt L. Newberg","(Prefers REPUBLICAN Party)","770","97.8399","County"
"Garfield"," COUNTY SHERIFF","Kurt Miller","(Prefers REPUBLICAN Party)","410","43.9914","County"
"Garfield"," COUNTY SHERIFF","Drew W. Hyer","(Prefers REPUBLICAN Party)","514","55.1502","County"
"Garfield"," COUNTY SHERIFF","WRITE-IN"," ","8","0.8584","County"
"Garfield"," COUNTY TREASURER","WRITE-IN"," ","22","2.9216","County"
"Garfield"," COUNTY TREASURER","Tereasa Summers","(Prefers DEMOCRATIC Party)","731","97.0784","County"
"Garfield","COMMISSIONER DISTRICT 3 COUNTY COMMISSIONER 3","WRITE-IN"," ","13","4.9057","Commissioner"
"Garfield","COMMISSIONER DISTRICT 3 COUNTY COMMISSIONER 3","Justin E. Dixon","(Prefers REPUBLICAN Party)","252","95.0943","Commissioner"
"Grant","United States U.S. Senator","Henry Clay Dennison","(Prefers Socialist Workers Party)","54","0.3014","Federal"
"Grant","United States U.S. Senator","Mohammad Hassan Said","(Prefers Democratic Party)","92","0.5136","Federal"
"Grant","United States U.S. Senator","John Guenther","(Prefers Republican Party)","859","4.7951","Federal"
"Grant","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","9429","52.6348","Federal"
"Grant","United States U.S. Senator","Dan Phan Doan","(States No Party Preference)","20","0.1116","Federal"
"Grant","United States U.S. Senator","Dr Pano Churchill","(Prefers Democratic Party)","91","0.508","Federal"
"Grant","United States U.S. Senator","Dave Saulibio","(Prefers JFK Republican Party)","172","0.9601","Federal"
"Grant","United States U.S. Senator","Sam Cusmir","(Prefers Democratic Party)","36","0.201","Federal"
"Grant","United States U.S. Senator","Bill Hirt","(Prefers Republican Party)","300","1.6747","Federal"
"Grant","United States U.S. Senator","Jon Butler","(Prefers Independent Party)","79","0.441","Federal"
"Grant","United States U.S. Senator","Bryan Solstin","(Prefers Democratic Party)","50","0.2791","Federal"
"Grant","United States U.S. Senator","Martin D. Hash","(States No Party Preference)","35","0.1954","Federal"
"Grant","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","4345","24.2548","Federal"
"Grant","United States U.S. Senator","Thor Amundson","(Prefers Independent Party)","84","0.4689","Federal"
"Grant","United States U.S. Senator","Charlie (Chuck) Jackson","(Prefers Independent Party)","68","0.3796","Federal"
"Grant","United States U.S. Senator","Naz Paul","(Prefers Independent Party)","99","0.5526","Federal"
"Grant","United States U.S. Senator","Ravin Pierre","(Prefers Democratic Party)","96","0.5359","Federal"
"Grant","United States U.S. Senator","Leon Lawson","(Prefers Trump Republican Party)","1990","11.1086","Federal"
"Grant","United States U.S. Senator","WRITE-IN"," ","15","0.0837","Federal"
"Grant","Congressional District 4 U.S. Representative","Corey Gibson","(Prefers Republican Party)","391","2.1646","Congressional"
"Grant","Congressional District 4 U.S. Representative","Loren Culp","(Prefers Republican Party)","5909","32.7133","Congressional"
"Grant","Congressional District 4 U.S. Representative","Brad Klippert","(Prefers Republican Party)","410","2.2698","Congressional"
"Grant","Congressional District 4 U.S. Representative","Jacek Kobiesa","(Prefers Republican Party)","44","0.2436","Congressional"
"Grant","Congressional District 4 U.S. Representative","Doug White","(Prefers Democratic Party)","2880","15.9442","Congressional"
"Grant","Congressional District 4 U.S. Representative","Benancio &quot;Benny&quot; Garcia III","(Prefers Republican Party)","225","1.2456","Congressional"
"Grant","Congressional District 4 U.S. Representative","Jerrod Sessler","(Prefers Republican Party)","2678","14.8259","Congressional"
"Grant","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","5504","30.4711","Congressional"
"Grant","Congressional District 4 U.S. Representative","WRITE-IN"," ","22","0.1218","Congressional"
"Grant","Washington State Secretary of State","Bob Hagglund","(Prefers Republican Party)","5190","31.9326","State Executive"
"Grant","Washington State Secretary of State","Kurtis Engle","(Prefers Union Party)","73","0.4491","State Executive"
"Grant","Washington State Secretary of State","Marquez Tiggs","(Prefers Democratic Party)","788","4.8483","State Executive"
"Grant","Washington State Secretary of State","Tamborine Borrelli","(Prefers America First (R) Party)","1674","10.2996","State Executive"
"Grant","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","2759","16.9753","State Executive"
"Grant","Washington State Secretary of State","Keith L. Wagoner","(Prefers Republican Party)","3205","19.7194","State Executive"
"Grant","Washington State Secretary of State","Mark Miloscia","(Prefers Republican Party)","1303","8.017","State Executive"
"Grant","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","1233","7.5863","State Executive"
"Grant","Washington State Secretary of State","WRITE-IN"," ","28","0.1723","State Executive"
"Grant","Legislative District 7 State Senator","Shelly Short","(Prefers Republican Party)","1761","97.7248","Legislative"
"Grant","Legislative District 7 State Senator","WRITE-IN"," ","41","2.2752","Legislative"
"Grant","Legislative District 7 State Representative Pos. 1","Lonny Ray Williams","(Prefers Republican Party)","800","42.5306","Legislative"
"Grant","Legislative District 7 State Representative Pos. 1","Jacquelin Maycumber","(Prefers Republican Party)","1039","55.2366","Legislative"
"Grant","Legislative District 7 State Representative Pos. 1","WRITE-IN"," ","42","2.2329","Legislative"
"Grant","Legislative District 7 State Representative Pos. 2","Joel Kretz","(Prefers Republican Party)","1712","97.7169","Legislative"
"Grant","Legislative District 7 State Representative Pos. 2","WRITE-IN"," ","40","2.2831","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Senator","Judy Warnick","(Prefers Republican Party)","12043","98.3503","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Senator","WRITE-IN"," ","202","1.6497","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 1","Tom Dent","(Prefers Republican Party)","11935","98.0529","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 1","WRITE-IN"," ","237","1.9471","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 2","Alex Ybarra","(Prefers Republican Party)","11862","98.4562","Legislative"
"Grant","LEGISLATIVE DISTRICT 13 State Representative Pos. 2","WRITE-IN"," ","186","1.5438","Legislative"
"Grant","Legislative District 15 State Senator","Nikki Torres","(Prefers Republican Party)","427","98.8426","Legislative"
"Grant","Legislative District 15 State Senator","WRITE-IN"," ","5","1.1574","Legislative"
"Grant","Legislative District 15 State Representative Pos. 1","Bruce Chandler","(Prefers Republican Party)","418","98.5849","Legislative"
"Grant","Legislative District 15 State Representative Pos. 1","WRITE-IN"," ","6","1.4151","Legislative"
"Grant","Legislative District 15 State Representative Pos. 2","Bryan Sandlin","(Prefers Republican Party)","419","99.0544","Legislative"
"Grant","Legislative District 15 State Representative Pos. 2","WRITE-IN"," ","4","0.9456","Legislative"
"Grant"," County Assessor","Melissa Mcknight","(Prefers Republican Party)","14197","81.7517","County"
"Grant"," County Assessor","James H Liebrecht","(Prefers Independent Party)","3124","17.9892","County"
"Grant"," County Assessor","WRITE-IN"," ","45","0.2591","County"
"Grant"," County Auditor","Michele Jaderlund","(Prefers Republican Party)","13197","76.3097","County"
"Grant"," County Auditor","Richard Stevens","(Prefers Independent Party)","4069","23.5284","County"
"Grant"," County Auditor","WRITE-IN"," ","28","0.1619","County"
"Grant"," County Clerk","Kimberly A. Allen","(Prefers Republican Party)","10543","64.428","County"
"Grant"," County Clerk","Ulises Infante","(Prefers Republican Party)","2227","13.6091","County"
"Grant"," County Clerk","Marla D. Roduner","(Prefers Republican Party)","3454","21.1073","County"
"Grant"," County Clerk","WRITE-IN"," ","140","0.8555","County"
"Grant","Commissioner Dist #3 Commissioner District #3","Cindy Carter","(Prefers Republican Party)","2585","56.9258","Commissioner"
"Grant","Commissioner Dist #3 Commissioner District #3","Jeff Foster","(Prefers Republican Party)","1012","22.2858","Commissioner"
"Grant","Commissioner Dist #3 Commissioner District #3","Dan DeLano","(Prefers Republican Party)","908","19.9956","Commissioner"
"Grant","Commissioner Dist #3 Commissioner District #3","WRITE-IN"," ","36","0.7928","Commissioner"
"Grant"," County Coroner","Craig Morrison","(Prefers Republican Party)","14275","98.919","County"
"Grant"," County Coroner","WRITE-IN"," ","156","1.081","County"
"Grant"," County Prosecutor","Kevin J McCrae","(Prefers Republican Party)","13683","98.7016","County"
"Grant"," County Prosecutor","WRITE-IN"," ","180","1.2984","County"
"Grant"," County Sheriff","James Baker","(Prefers Republican Party)","3961","23.3687","County"
"Grant"," County Sheriff","Joe Harris","(Prefers Republican Party)","5050","29.7935","County"
"Grant"," County Sheriff","Joey Kriete","(Prefers Republican Party)","7794","45.9823","County"
"Grant"," County Sheriff","WRITE-IN"," ","145","0.8555","County"
"Grant"," County Treasurer","Darryl Pheasant","(Prefers Independent Party)","13828","98.1754","County"
"Grant"," County Treasurer","WRITE-IN"," ","257","1.8246","County"
"Grant","Hartline 019 Precinct Committee Officer - Republican","Robert Sieg"," ","26","78.7879","PCO"
"Grant","Hartline 019 Precinct Committee Officer - Republican","Stephen M Sconce"," ","7","21.2121","PCO"
"Grant","Moses Lake 7 033 Precinct Committee Officer - Republican","Barbara Morgan"," ","120","80.5369","PCO"
"Grant","Moses Lake 7 033 Precinct Committee Officer - Republican","Carla J Mayberry Urias"," ","29","19.4631","PCO"
"Grant","Wheeler 1 054 Precinct Committee Officer - Republican","Dayna Dent"," ","151","65.9389","PCO"
"Grant","Wheeler 1 054 Precinct Committee Officer - Republican","Robin Fode'"," ","78","34.0611","PCO"
"Grant","MOSES LAKE 14 077 Precinct Committee Officer - Republican","Jon Smith"," ","90","64.7482","PCO"
"Grant","MOSES LAKE 14 077 Precinct Committee Officer - Republican","Ivan J Schultz"," ","49","35.2518","PCO"
"Grant","Grant County  Hospital Dist #2 Proposition No. 1","Approved..."," ","1461","64.4748","Hospital"
"Grant","Grant County  Hospital Dist #2 Proposition No. 1","Rejected..."," ","805","35.5252","Hospital"
"Grays Harbor","United States U.S. Senator","Henry Clay Dennison","(Prefers Socialist Workers Party)","100","0.5078","Federal"
"Grays Harbor","United States U.S. Senator","Mohammad Hassan Said","(Prefers Democratic Party)","124","0.6297","Federal"
"Grays Harbor","United States U.S. Senator","John Guenther","(Prefers Republican Party)","585","2.9709","Federal"
"Grays Harbor","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","7984","40.5464","Federal"
"Grays Harbor","United States U.S. Senator","Dan Phan Doan","(States No Party Preference)","34","0.1727","Federal"
"Grays Harbor","United States U.S. Senator","Dr Pano Churchill","(Prefers Democratic Party)","97","0.4926","Federal"
"Grays Harbor","United States U.S. Senator","Dave Saulibio","(Prefers JFK Republican Party)","143","0.7262","Federal"
"Grays Harbor","United States U.S. Senator","Sam Cusmir","(Prefers Democratic Party)","42","0.2133","Federal"
"Grays Harbor","United States U.S. Senator","Bill Hirt","(Prefers Republican Party)","210","1.0665","Federal"
"Grays Harbor","United States U.S. Senator","Jon Butler","(Prefers Independent Party)","81","0.4114","Federal"
"Grays Harbor","United States U.S. Senator","Bryan Solstin","(Prefers Democratic Party)","78","0.3961","Federal"
"Grays Harbor","United States U.S. Senator","Martin D. Hash","(States No Party Preference)","50","0.2539","Federal"
"Grays Harbor","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","8769","44.533","Federal"
"Grays Harbor","United States U.S. Senator","Thor Amundson","(Prefers Independent Party)","103","0.5231","Federal"
"Grays Harbor","United States U.S. Senator","Charlie (Chuck) Jackson","(Prefers Independent Party)","56","0.2844","Federal"
"Grays Harbor","United States U.S. Senator","Naz Paul","(Prefers Independent Party)","79","0.4012","Federal"
"Grays Harbor","United States U.S. Senator","Ravin Pierre","(Prefers Democratic Party)","96","0.4875","Federal"
"Grays Harbor","United States U.S. Senator","Leon Lawson","(Prefers Trump Republican Party)","1047","5.3171","Federal"
"Grays Harbor","United States U.S. Senator","WRITE-IN"," ","13","0.066","Federal"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Rebecca Parson","(Prefers Democratic Party)","1641","8.4601","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Tom Triggs","(Prefers Independent Party)","364","1.8766","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","8098","41.7487","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Chris Binns","(Prefers Republican Party)","1410","7.2692","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Todd A Bloom","(Prefers Republican Party)","2253","11.6152","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","5620","28.9736","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","WRITE-IN"," ","11","0.0567","Congressional"
"Grays Harbor","Washington State Secretary of State","Bob Hagglund","(Prefers Republican Party)","3651","19.342","State Executive"
"Grays Harbor","Washington State Secretary of State","Kurtis Engle","(Prefers Union Party)","119","0.6304","State Executive"
"Grays Harbor","Washington State Secretary of State","Marquez Tiggs","(Prefers Democratic Party)","1294","6.8553","State Executive"
"Grays Harbor","Washington State Secretary of State","Tamborine Borrelli","(Prefers America First (R) Party)","1348","7.1413","State Executive"
"Grays Harbor","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","6459","34.2181","State Executive"
"Grays Harbor","Washington State Secretary of State","Keith L. Wagoner","(Prefers Republican Party)","2605","13.8006","State Executive"
"Grays Harbor","Washington State Secretary of State","Mark Miloscia","(Prefers Republican Party)","1496","7.9254","State Executive"
"Grays Harbor","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","1891","10.018","State Executive"
"Grays Harbor","Washington State Secretary of State","WRITE-IN"," ","13","0.0689","State Executive"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","Kelli Hughes-Ham","(Prefers Democratic Party)","2486","42.3943","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","Jim Walsh","(Prefers Republican Party)","3369","57.4523","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","WRITE-IN"," ","9","0.1535","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Cara Cusack","(Prefers Democratic Party)","2041","34.6814","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Jon-Erik Hegstad","(Prefers Progressive Dem Party)","523","8.887","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Joel McEntire","(Prefers Republican Party)","3314","56.3127","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","WRITE-IN"," ","7","0.1189","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Sue Forde","(Prefers Republican Party)","3693","28.0772","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Mike Chapman","(Prefers Democratic Party)","6263","47.6165","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Matthew Rainwater","(Prefers Republican Party)","3186","24.2226","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","WRITE-IN"," ","11","0.0836","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Steve Tharinger","(Prefers Democratic Party)","4913","36.9121","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Darren Corcoran","(Prefers Democratic Party)","1528","11.4801","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Brian Pruiett","(Prefers Republican Party)","6855","51.5026","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","WRITE-IN"," ","14","0.1052","Legislative"
"Grays Harbor"," Assessor","Dan Lindgren","(Prefers Democrat Party)","10441","53.8557","County"
"Grays Harbor"," Assessor","Rick Hole","(Prefers Republican Party)","8917","45.9947","County"
"Grays Harbor"," Assessor","WRITE-IN"," ","29","0.1496","County"
"Grays Harbor"," Auditor","Joe MacLean","(Prefers Republican Party)","13169","95.691","County"
"Grays Harbor"," Auditor","WRITE-IN"," ","593","4.309","County"
"Grays Harbor"," Clerk","Kym Foster","(Prefers Democratic Party)","12487","93.6478","County"
"Grays Harbor"," Clerk","WRITE-IN"," ","847","6.3522","County"
"Grays Harbor"," Coroner","Bob Kegel","(Prefers Democratic Party)","7637","42.7388","County"
"Grays Harbor"," Coroner","George J Kelley","(States No Party Preference)","10103","56.5393","County"
"Grays Harbor"," Coroner","WRITE-IN"," ","129","0.7219","County"
"Grays Harbor"," Prosecutor","Norma Tillotson","(Prefers Democratic Party)","11901","93.3851","County"
"Grays Harbor"," Prosecutor","WRITE-IN"," ","843","6.6149","County"
"Grays Harbor"," Sheriff","Darrin Wallace","(States No Party Preference)","12476","71.3975","County"
"Grays Harbor"," Sheriff","Michael Catlett","(States No Party Preference)","4830","27.6411","County"
"Grays Harbor"," Sheriff","WRITE-IN"," ","168","0.9614","County"
"Grays Harbor"," Treasurer","Kenneth Albert","(Prefers Democrat Party)","12256","93.8222","County"
"Grays Harbor"," Treasurer","WRITE-IN"," ","807","6.1778","County"
"Grays Harbor","COMMISSIONER DISTRICT 3 Commissioner #3","Vickie L. Raines","(States No Party Preference)","3452","46.0144","Commissioner"
"Grays Harbor","COMMISSIONER DISTRICT 3 Commissioner #3","JR Streifel","(States No Party Preference)","1663","22.1674","Commissioner"
"Grays Harbor","COMMISSIONER DISTRICT 3 Commissioner #3","Lisa Zaborac","(Prefers Republican Party)","2367","31.5516","Commissioner"
"Grays Harbor","COMMISSIONER DISTRICT 3 Commissioner #3","WRITE-IN"," ","20","0.2666","Commissioner"
"Grays Harbor","City of Elma Levy to Partially Fund Police Services for 2023","Yes"," ","462","64.7059","City/Town"
"Grays Harbor","City of Elma Levy to Partially Fund Police Services for 2023","No"," ","252","35.2941","City/Town"
"Grays Harbor","South Beach Regional Fire Authority Excess Levy for Maintenance and Operations P2022","Approved"," ","855","63.4273","Fire"
"Grays Harbor","South Beach Regional Fire Authority Excess Levy for Maintenance and Operations P2022","Rejected"," ","493","36.5727","Fire"
"Grays Harbor","EAST GRAYS HARBOR FIRE AND RESCUE East Grays Harbor Fire and Rescue EMP","Yes"," ","1460","64.5161","Fire"
"Grays Harbor","EAST GRAYS HARBOR FIRE AND RESCUE East Grays Harbor Fire and Rescue EMP","No"," ","803","35.4839","Fire"
"Grays Harbor","Fire District 7 Levy of General Tax for Maintenance and Operations","Yes"," ","218","65.4655","Fire"
"Grays Harbor","Fire District 7 Levy of General Tax for Maintenance and Operations","No"," ","115","34.5345","Fire"
"Grays Harbor","Pacific Beach 008 Precinct Committee Officer - Republican","Chrissy Piccolo"," ","32","38.5542","PCO"
"Grays Harbor","Pacific Beach 008 Precinct Committee Officer - Republican","Tom Greisamer"," ","51","61.4458","PCO"
"Grays Harbor","Wishkah 030 Precinct Committee Officer - Republican","ALETA K FUHRER"," ","133","83.6478","PCO"
"Grays Harbor","Wishkah 030 Precinct Committee Officer - Republican","Noreen Alf"," ","26","16.3522","PCO"
"Grays Harbor","Melbourne 072 Precinct Committee Officer - Democratic","Jeff Nichols"," ","21","34.4262","PCO"
"Grays Harbor","Melbourne 072 Precinct Committee Officer - Democratic","Jamie Nichols"," ","40","65.5738","PCO"
"Grays Harbor","Aberdeen 141 Precinct Committee Officer - Republican","Steve Heywood"," ","60","42.5532","PCO"
"Grays Harbor","Aberdeen 141 Precinct Committee Officer - Republican","Antara Croft"," ","81","57.4468","PCO"
"Island","United States U.S. Senator","Henry Clay Dennison","(Prefers Socialist Workers Party)","185","0.5887","Federal"
"Island","United States U.S. Senator","Mohammad Hassan Said","(Prefers Democratic Party)","167","0.5314","Federal"
"Island","United States U.S. Senator","John Guenther","(Prefers Republican Party)","764","2.4313","Federal"
"Island","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","11011","35.0401","Federal"
"Island","United States U.S. Senator","Dan Phan Doan","(States No Party Preference)","42","0.1337","Federal"
"Island","United States U.S. Senator","Dr Pano Churchill","(Prefers Democratic Party)","151","0.4805","Federal"
"Island","United States U.S. Senator","Dave Saulibio","(Prefers JFK Republican Party)","292","0.9292","Federal"
"Island","United States U.S. Senator","Sam Cusmir","(Prefers Democratic Party)","40","0.1273","Federal"
"Island","United States U.S. Senator","Bill Hirt","(Prefers Republican Party)","240","0.7637","Federal"
"Island","United States U.S. Senator","Jon Butler","(Prefers Independent Party)","66","0.21","Federal"
"Island","United States U.S. Senator","Bryan Solstin","(Prefers Democratic Party)","140","0.4455","Federal"
"Island","United States U.S. Senator","Martin D. Hash","(States No Party Preference)","83","0.2641","Federal"
"Island","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","16641","52.9563","Federal"
"Island","United States U.S. Senator","Thor Amundson","(Prefers Independent Party)","90","0.2864","Federal"
"Island","United States U.S. Senator","Charlie (Chuck) Jackson","(Prefers Independent Party)","146","0.4646","Federal"
"Island","United States U.S. Senator","Naz Paul","(Prefers Independent Party)","304","0.9674","Federal"
"Island","United States U.S. Senator","Ravin Pierre","(Prefers Democratic Party)","216","0.6874","Federal"
"Island","United States U.S. Senator","Leon Lawson","(Prefers Trump Republican Party)","834","2.654","Federal"
"Island","United States U.S. Senator","WRITE-IN"," ","12","0.0382","Federal"
