"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Island","CITY OF LANGLEY Langley Mayor","Sharon Emerson","","191","40.0419","CITY OF LANGLEY"
"Island","CITY OF LANGLEY Langley Mayor","Tim Callison","","210","44.0252","CITY OF LANGLEY"
"Island","CITY OF OAK HARBOR Oak Harbor Mayor","Martha Yount","","333","11.3652","CITY OF OAK HARBOR"
"Island","CITY OF OAK HARBOR Oak Harbor Mayor","Jim Campbell","","1049","35.802","CITY OF OAK HARBOR"
"Island","CITY OF OAK HARBOR Oak Harbor Mayor","Bob Severns","","1548","52.8328","CITY OF OAK HARBOR"
"Island","PUBLIC HOSPITAL DIST Commissioner, Position 2","Rita Bartell Drum","","1579","15.5536","PUBLIC HOSPITAL DIST"
"Island","PUBLIC HOSPITAL DIST Commissioner, Position 2","Robert (Rob) Born","","4759","46.8775","PUBLIC HOSPITAL DIST"
"Island","PUBLIC HOSPITAL DIST Commissioner, Position 2","Georgia Gardner","","3814","37.569","PUBLIC HOSPITAL DIST"
"Jefferson","City of Port Townsend Council Member Pos.  #6","Paul S. Rice","","619","23.3057","City of Port Townsend"
"Jefferson","City of Port Townsend Council Member Pos.  #6","Amy Smith","","1536","57.8313","City of Port Townsend"
"Jefferson","City of Port Townsend Council Member Pos.  #6","Todd Wexman","","501","18.863","City of Port Townsend"
"Jefferson","Sequim School District No. 323 Director District No. 1","Heather Jeffers","","19","30.1587","Sequim School District No. 323"
"Jefferson","Sequim School District No. 323 Director District No. 1","Robin Henrikson","","28","44.4444","Sequim School District No. 323"
"Jefferson","Sequim School District No. 323 Director District No. 1","Rebecca Bratsman","","11","17.4603","Sequim School District No. 323"
"Jefferson","Sequim School District No. 323 Director District No. 1","Willard Naslund","","5","7.9365","Sequim School District No. 323"
"Jefferson","Sequim School District No. 323 Director At Large, Position No. 5","Heather Short","","55","69.6203","Sequim School District No. 323"
"Jefferson","Sequim School District No. 323 Director At Large, Position No. 5","William Payne","","13","16.4557","Sequim School District No. 323"
"Jefferson","Sequim School District No. 323 Director At Large, Position No. 5","Charles Meyer","","11","13.9241","Sequim School District No. 323"
"Jefferson","Clallam - Jefferson Fire Protection District No. 3 Commissioner No. 1","Sean Ryan","","32","35.5556","Clallam - Jefferson Fire Protection District No. 3"
"Jefferson","Clallam - Jefferson Fire Protection District No. 3 Commissioner No. 1","Alan W. Slind","","25","27.7778","Clallam - Jefferson Fire Protection District No. 3"
"Jefferson","Clallam - Jefferson Fire Protection District No. 3 Commissioner No. 1","G. Michael Gawley","","33","36.6667","Clallam - Jefferson Fire Protection District No. 3"
"King","Legislative District 30 State Representative Pos. 2","Carol Gregory","(Prefers Democratic Party)","7062","48.3202","Legislative District 30"
"King","Legislative District 30 State Representative Pos. 2","Teri Hickel","(Prefers Republican Party)","7553","51.6798","Legislative District 30"
"King","CITY OF BOTHELL COUNCIL POSITION #2","Maryanna Price","","590","15.3526","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #2","Roz Gorc","","1004","26.1254","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #2","Andy Rheaume","","2249","58.522","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #4","Tim Ottersburg","","1281","33.5428","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #4","Bob Carsrud","","525","13.7471","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #4","James G. McNeal","","2013","52.7101","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #6","John Lee","","1119","29.1406","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #6","Nadia Mustafa","","428","11.1458","CITY OF BOTHELL"
"King","CITY OF BOTHELL COUNCIL POSITION #6","Davina Duerr","","2293","59.7135","CITY OF BOTHELL"
"King","NORTHSHORE SCHOOL DISTRICT NO. 417 DIRECTOR DISTRICT #3","David Cogan","","5631","54.0299","NORTHSHORE SCHOOL DISTRICT NO. 417"
"King","NORTHSHORE SCHOOL DISTRICT NO. 417 DIRECTOR DISTRICT #3","Isaac Parsons","","1406","13.4907","NORTHSHORE SCHOOL DISTRICT NO. 417"
"King","NORTHSHORE SCHOOL DISTRICT NO. 417 DIRECTOR DISTRICT #3","Berta Phillips","","3385","32.4794","NORTHSHORE SCHOOL DISTRICT NO. 417"
"Kitsap","CITY OF BREMERTON COUNCIL DISTRICT 6 Council District 6","Richard Huddy","","381","56.3609","CITY OF BREMERTON COUNCIL DISTRICT 6"
"Kitsap","CITY OF BREMERTON COUNCIL DISTRICT 6 Council District 6","Roy Runyon","","185","27.3669","CITY OF BREMERTON COUNCIL DISTRICT 6"
"Kitsap","CITY OF BREMERTON COUNCIL DISTRICT 6 Council District 6","Kim Faulkner","","110","16.2722","CITY OF BREMERTON COUNCIL DISTRICT 6"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Director Position 3","Tony Stephens","","1373","31.6359","BREMERTON SCHOOL DISTRICT NO. 100-C"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Director Position 3","Phil Sehorn","","608","14.0092","BREMERTON SCHOOL DISTRICT NO. 100-C"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Director Position 3","Jonee Dubos","","2359","54.3548","BREMERTON SCHOOL DISTRICT NO. 100-C"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Director District 1","Lynn Smith","","3049","72.4917","BAINBRIDGE ISLAND SCHOOL DISTRICT 303"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Director District 1","Duncan C. Macfarlane","","1077","25.6063","BAINBRIDGE ISLAND SCHOOL DISTRICT 303"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Director District 1","Tatiana Epanchin-Troyan","","80","1.902","BAINBRIDGE ISLAND SCHOOL DISTRICT 303"
"Kitsap","NORTH KITSAP SCHOOL DISTRICT NO. 400 Director District 4","Scott Henden","","2679","33.1313","NORTH KITSAP SCHOOL DISTRICT NO. 400"
"Kitsap","NORTH KITSAP SCHOOL DISTRICT NO. 400 Director District 4","Glen Robbins","","3857","47.6997","NORTH KITSAP SCHOOL DISTRICT NO. 400"
"Kitsap","NORTH KITSAP SCHOOL DISTRICT NO. 400 Director District 4","Loretta Byrnes","","1550","19.1689","NORTH KITSAP SCHOOL DISTRICT NO. 400"
"Kitsap","CENTRAL KITSAP FIRE AND RESCUE Commissioner Position 1","Valerie Quill","","2542","27.6936","CENTRAL KITSAP FIRE AND RESCUE"
"Kitsap","CENTRAL KITSAP FIRE AND RESCUE Commissioner Position 1","Ralph E. Rogers","","3679","40.0806","CENTRAL KITSAP FIRE AND RESCUE"
"Kitsap","CENTRAL KITSAP FIRE AND RESCUE Commissioner Position 1","Nate Andrews","","2958","32.2257","CENTRAL KITSAP FIRE AND RESCUE"
"Kitsap","WEST SOUND UTILITY DISTRICT NO. 1 Commissioner Position 3","Kevin P. Long","","519","26.4391","WEST SOUND UTILITY DISTRICT NO. 1"
"Kitsap","WEST SOUND UTILITY DISTRICT NO. 1 Commissioner Position 3","Angela Smith","","165","8.4055","WEST SOUND UTILITY DISTRICT NO. 1"
"Kitsap","WEST SOUND UTILITY DISTRICT NO. 1 Commissioner Position 3","Jeannie Screws","","633","32.2466","WEST SOUND UTILITY DISTRICT NO. 1"
"Kitsap","WEST SOUND UTILITY DISTRICT NO. 1 Commissioner Position 3","Susan Way","","646","32.9088","WEST SOUND UTILITY DISTRICT NO. 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 2","Bob Davis","","2119","60.3017","HOSPITAL DISTRICT 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 2","Thomas Friedland","","425","12.0945","HOSPITAL DISTRICT 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 2","Jon Ward","","449","12.7775","HOSPITAL DISTRICT 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 2","Norma Jean Hinkson","","521","14.8264","HOSPITAL DISTRICT 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 5","Matthew Altman","","2006","58.484","HOSPITAL DISTRICT 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 5","Michael Smith","","890","25.9475","HOSPITAL DISTRICT 1"
"Kittitas","HOSPITAL DISTRICT 1 Commissioner 5","Brandon Huber","","534","15.5685","HOSPITAL DISTRICT 1"
"Kittitas","THORP SCHOOL DISTRICT 400 Position 4","Rachel Carlson ","","78","45.8824","THORP SCHOOL DISTRICT 400"
"Kittitas","THORP SCHOOL DISTRICT 400 Position 4","Regina Bridwell","","37","21.7647","THORP SCHOOL DISTRICT 400"
"Kittitas","THORP SCHOOL DISTRICT 400 Position 4","Judy Reddy","","55","32.3529","THORP SCHOOL DISTRICT 400"
"Kittitas","CITY OF ELLENSBURG Council 7","Chris Herion","","397","22.948","CITY OF ELLENSBURG"
"Kittitas","CITY OF ELLENSBURG Council 7","John Perrie","","329","19.0173","CITY OF ELLENSBURG"
"Kittitas","CITY OF ELLENSBURG Council 7","Fennelle Miller","","546","31.5607","CITY OF ELLENSBURG"
"Kittitas","CITY OF ELLENSBURG Council 7","David A Douglas","","373","21.5607","CITY OF ELLENSBURG"
"Kittitas","CITY OF ELLENSBURG Council 7","Isa Loeb","","85","4.9133","CITY OF ELLENSBURG"
"Kittitas","FIRE DISTRICT 7 Commissioner 3","Calvin Beedle","","496","57.0115","FIRE DISTRICT 7"
"Kittitas","FIRE DISTRICT 7 Commissioner 3","John Storch","","115","13.2184","FIRE DISTRICT 7"
"Kittitas","FIRE DISTRICT 7 Commissioner 3","Wendy Smith","","259","29.7701","FIRE DISTRICT 7"
"Lewis","Napavine City Mayor","Jenifer Slemp","","108","38.2979","Napavine City"
"Lewis","Napavine City Mayor","Robert A. (Bob) Wheeler","","55","19.5035","Napavine City"
"Lewis","Napavine City Mayor","John Sayers","","78","27.6596","Napavine City"
"Lewis","Napavine City Mayor","Gary Litteer","","41","14.539","Napavine City"
"Lewis","Toledo City Mayor","Nate Cook","","52","38.2353","Toledo City"
"Lewis","Toledo City Mayor","Steve Dobosh","","69","50.7353","Toledo City"
"Lewis","Toledo City Mayor","Eric Duerst","","15","11.0294","Toledo City"
"Lewis","Vader City Mayor","Janet M. Charlton","","46","33.0935","Vader City"
"Lewis","Vader City Mayor","Ken Smith","","58","41.7266","Vader City"
"Lewis","Vader City Mayor","Rodney Allison","","35","25.1799","Vader City"
"Lewis","Vader City Coun Pos 4","Kevin Flynn","","54","38.2979","Vader City"
"Lewis","Vader City Coun Pos 4","Big Don Iddings","","35","24.8227","Vader City"
"Lewis","Vader City Coun Pos 4","Judy Costello","","52","36.8794","Vader City"
"Lewis","Centralia School District #401 Director Pos 2","John Elmore","","284","10.7372","Centralia School District #401"
"Lewis","Centralia School District #401 Director Pos 2","Kim L. Ashmore","","1447","54.707","Centralia School District #401"
"Lewis","Centralia School District #401 Director Pos 2","Ron Averill","","914","34.5558","Centralia School District #401"
"Lewis","Mossyrock School District #206 Director Dist 2","Sona Markholt","","296","48.0519","Mossyrock School District #206"
"Lewis","Mossyrock School District #206 Director Dist 2","Coleen Reeder","","183","29.7078","Mossyrock School District #206"
"Lewis","Mossyrock School District #206 Director Dist 2","Don Varo","","137","22.2403","Mossyrock School District #206"
"Lewis","Napavine School District #14 Director Pos 5 At-Large","John R. Hylton","","217","35.7496","Napavine School District #14"
"Lewis","Napavine School District #14 Director Pos 5 At-Large","Charles (Chip) Styger","","206","33.9374","Napavine School District #14"
"Lewis","Napavine School District #14 Director Pos 5 At-Large","Ryan Chase Gilbert","","184","30.313","Napavine School District #14"
"Lewis","Toledo School District #237 Director Dist 2","John J. Strom","","217","32.2437","Toledo School District #237"
"Lewis","Toledo School District #237 Director Dist 2","Monique Norberg","","332","49.3314","Toledo School District #237"
"Lewis","Toledo School District #237 Director Dist 2","Wendy K. Carolan","","124","18.425","Toledo School District #237"
"Lewis","Fire Dist. #2-Toledo Comm Pos 1","Dale Nielsen","","189","30.3371","Fire Dist. #2-Toledo"
"Lewis","Fire Dist. #2-Toledo Comm Pos 1","Mark Ferrell","","56","8.9888","Fire Dist. #2-Toledo"
"Lewis","Fire Dist. #2-Toledo Comm Pos 1","Mike Thomas","","305","48.9567","Fire Dist. #2-Toledo"
"Lewis","Fire Dist. #2-Toledo Comm Pos 1","Jim Groebner","","73","11.7175","Fire Dist. #2-Toledo"
"Lewis","Fire Dist. #8-Salkum-Silver Crk Fire Protection District No. 8-Salkum-Silver Crk - Proposition No. 1 Emergency Medical Services Regular Property Tax Levy","Yes","","605","67.7492","Fire Dist. #8-Salkum-Silver Crk"
"Lewis","Fire Dist. #8-Salkum-Silver Crk Fire Protection District No. 8-Salkum-Silver Crk - Proposition No. 1 Emergency Medical Services Regular Property Tax Levy","No","","288","32.2508","Fire Dist. #8-Salkum-Silver Crk"
"Lewis","Water-Sewer Dist. #2 Comm Pos 1","Tim Timmreck","","16","13.0081","Water-Sewer Dist. #2"
"Lewis","Water-Sewer Dist. #2 Comm Pos 1","Kevin Emerson","","79","64.2276","Water-Sewer Dist. #2"
"Lewis","Water-Sewer Dist. #2 Comm Pos 1","Sharla Wherry-Allebaugh","","28","22.7642","Water-Sewer Dist. #2"
"Lincoln","CITY OF HARRINGTON MAYOR","Paul M. Gilliland","","52","39.3939","CITY OF HARRINGTON"
"Lincoln","CITY OF HARRINGTON MAYOR","Daniel Fromm","","15","11.3636","CITY OF HARRINGTON"
"Lincoln","CITY OF HARRINGTON MAYOR","Dillon Haas","","65","49.2424","CITY OF HARRINGTON"
"Lincoln","HOSPITAL DISTRICT 3 HOSPITAL COMMISSIONER - District 2 #2","Janelle Hiccox","","599","42.0351","HOSPITAL DISTRICT 3"
"Lincoln","HOSPITAL DISTRICT 3 HOSPITAL COMMISSIONER - District 2 #2","Steven Wilson","","166","11.6491","HOSPITAL DISTRICT 3"
"Lincoln","HOSPITAL DISTRICT 3 HOSPITAL COMMISSIONER - District 2 #2","Laura L. Riendeau","","660","46.3158","HOSPITAL DISTRICT 3"
"Mason","City of Shelton Commissioner of Finance and Accounting","Mike Olsen","","325","29.0438","City of Shelton"
"Mason","City of Shelton Commissioner of Finance and Accounting","Kathy McDowell","","538","48.0786","City of Shelton"
"Mason","City of Shelton Commissioner of Finance and Accounting","Eric Onisko","","256","22.8776","City of Shelton"
"Mason","Fire Protection Dist 4 Fire Protection District No. 4, Emergency Medical Services Regular Property Tax Levy ","Levy...Yes","","1329","73.1023","Fire Protection Dist 4"
"Mason","Fire Protection Dist 4 Fire Protection District No. 4, Emergency Medical Services Regular Property Tax Levy ","Levy...No","","489","26.8977","Fire Protection Dist 4"
"Mason","Fire Protection Dist 5 Fire Protection District No. 5, DBA Central Mason Fire and EMS, Emergency Medical Services Regular Property Tax Levy ","Levy...Yes","","2948","74.1822","Fire Protection Dist 5"
"Mason","Fire Protection Dist 5 Fire Protection District No. 5, DBA Central Mason Fire and EMS, Emergency Medical Services Regular Property Tax Levy ","Levy...No","","1026","25.8178","Fire Protection Dist 5"
"Mason","Shelton School 309 School Board Position 1","William (Bill) Shanahan","","817","29.4414","Shelton School 309"
"Mason","Shelton School 309 School Board Position 1","Sally Brownfield","","1272","45.8378","Shelton School 309"
"Mason","Shelton School 309 School Board Position 1","Carolyn Gravatt-Bowles","","686","24.7207","Shelton School 309"
"Mason","Trails End Water Dist Water Commissioner Position #2","Deborah Tracy","","5","5.102","Trails End Water Dist"
"Mason","Trails End Water Dist Water Commissioner Position #2","William Unruh","","10","10.2041","Trails End Water Dist"
"Mason","Trails End Water Dist Water Commissioner Position #2","Deborah Watson","","66","67.3469","Trails End Water Dist"
"Mason","Trails End Water Dist Water Commissioner Position #2","Roni German","","17","17.3469","Trails End Water Dist"
"Okanogan","OROVILLE SCHOOL 410 Director Pos. 2","Kolo B. Moser","","542","64.9102","OROVILLE SCHOOL 410"
"Okanogan","OROVILLE SCHOOL 410 Director Pos. 2","Patricia Maher","","124","14.8503","OROVILLE SCHOOL 410"
"Okanogan","OROVILLE SCHOOL 410 Director Pos. 2","Becky Lewis","","169","20.2395","OROVILLE SCHOOL 410"
"Okanogan","OROVILLE SCHOOL 410 Director Pos. 5","Ryan Frazier","","346","41.3876","OROVILLE SCHOOL 410"
"Okanogan","OROVILLE SCHOOL 410 Director Pos. 5","Rocky DeVon","","263","31.4593","OROVILLE SCHOOL 410"
"Okanogan","OROVILLE SCHOOL 410 Director Pos. 5","Phil Barker","","227","27.1531","OROVILLE SCHOOL 410"
"Pacific","Fire District #5 FIRE PROTECTION DISTRICT NO. 5 PROPOSITION NO. 1 SUBMITTED BY FIRE PROTECTION NO. 5 ","YES","","153","64.8305","Fire District #5"
"Pacific","Fire District #5 FIRE PROTECTION DISTRICT NO. 5 PROPOSITION NO. 1 SUBMITTED BY FIRE PROTECTION NO. 5 ","No","","83","35.1695","Fire District #5"
"Pierce","COUNTY Advisory Vote No. 1 Pierce County General Services Building","Yes","","39332","44.0354","COUNTY"
"Pierce","COUNTY Advisory Vote No. 1 Pierce County General Services Building","No","","49987","55.9646","COUNTY"
"Pierce","Legislative District 30 State Representative Pos. 2","Carol Gregory","(Prefers Democratic Party)","384","47.2325","Legislative District 30"
"Pierce","Legislative District 30 State Representative Pos. 2","Teri Hickel","(Prefers Republican Party)","429","52.7675","Legislative District 30"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 Charter Review Commissioner - District 1, Position 1","Charla Neuman","","2880","25.2521","COUNTY COUNCIL DISTRICT NO. 1"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 Charter Review Commissioner - District 1, Position 1","Jan Shabro","","5146","45.1206","COUNTY COUNCIL DISTRICT NO. 1"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 Charter Review Commissioner - District 1, Position 1","Lynda Hunt","","3379","29.6274","COUNTY COUNCIL DISTRICT NO. 1"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 Charter Review Commissioner - District 1, Position 3","Joshua Penner","","5349","46.6428","COUNTY COUNCIL DISTRICT NO. 1"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 Charter Review Commissioner - District 1, Position 3","Shawn Bunney","","4223","36.8242","COUNTY COUNCIL DISTRICT NO. 1"
"Pierce","COUNTY COUNCIL DISTRICT NO. 1 Charter Review Commissioner - District 1, Position 3","Nnenna C. Hill","","1896","16.533","COUNTY COUNCIL DISTRICT NO. 1"
"Pierce","COUNTY COUNCIL DISTRICT NO. 2 Charter Review Commissioner - District 2, Position 2","Michele Smith","","4277","33.4219","COUNTY COUNCIL DISTRICT NO. 2"
"Pierce","COUNTY COUNCIL DISTRICT NO. 2 Charter Review Commissioner - District 2, Position 2","Carolyn Edmonds","","6003","46.9094","COUNTY COUNCIL DISTRICT NO. 2"
"Pierce","COUNTY COUNCIL DISTRICT NO. 2 Charter Review Commissioner - District 2, Position 2","Sandra (Sandy) Paul-Lyle","","2517","19.6687","COUNTY COUNCIL DISTRICT NO. 2"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 1","Marianne Lincoln","","2619","25.9127","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 1","Jason Bergstrom","","3770","37.3009","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 1","Amy Cruver","","3718","36.7864","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 3","Greg Hartman","","3669","36.5184","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 3","John F. Seidl","","1054","10.4907","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 3","Patrick W. Durr","","2018","20.0856","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 3 Charter Review Commissioner - District 3, Position 3","Kerry Hooks","","3306","32.9053","COUNTY COUNCIL DISTRICT NO. 3"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 1","Robert Hill","","1081","8.8832","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 1","John W. Ladenburg","","6249","51.3518","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 1","Elizabeth (Liz) Burris","","3285","26.9948","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 1","Catharine (Cat) Jeter","","1554","12.7702","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 2","Jamika Scott","","1740","14.96","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 2","Timothy M. Farrell","","5036","43.2981","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 2","Anna Bybee Anderson","","645","5.5455","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 2","Jeff Anderson","","995","8.5547","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 2","Hugh Winskill","","1094","9.4059","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 2","Alice McDaniel","","2121","18.2357","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Jamie Nixon","","1927","16.5422","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Jack Curtis","","1043","8.9536","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Greg Cook","","1253","10.7563","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Gerald (Jerry) Jackson","","921","7.9063","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","John Orlando","","518","4.4467","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Matt Larson","","504","4.3266","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Cathy Pearsall-Stipek","","3523","30.2429","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Clare Bungay","","649","5.5713","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 4 Charter Review Commissioner - District 4, Position 3","Max Hyland","","1311","11.2542","COUNTY COUNCIL DISTRICT NO. 4"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 1","John M. Coyne","","1172","13.2012","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 1","Eric Herde","","2482","27.9567","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 1","April Sanders","","3717","41.8675","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 1","Steven T. Cook","","1507","16.9745","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 2","Carolyn M. Merrival","","4528","51.2449","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 2","Terry Harder","","2521","28.531","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 2","Lucas Nolta","","1787","20.2241","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 3","Kenneth J. Blair","","1312","14.9601","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 3","Brandon D. Jones","","1353","15.4276","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 3","Justin Van Dyk","","1471","16.7731","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 3","Robin Morgan","","1251","14.2645","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 3","Janis Clark","","2356","26.8643","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 5 Charter Review Commissioner - District 5, Position 3","Giovanni Vendetti","","1027","11.7104","COUNTY COUNCIL DISTRICT NO. 5"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 1","Michael Grayum","","2792","26.113","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 1","Paul Wagemann","","4877","45.6135","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 1","Tom Bradbury ","","1332","12.4579","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 1","David Sawyer","","1691","15.8156","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 2","Don Anderson","","6210","58.1842","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 2","Barbara Gelman","","2649","24.8196","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 2","John M. Anderson","","1814","16.9962","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 3","David Swindale","","2820","27.2859","COUNTY COUNCIL DISTRICT NO. 6"
"Pierce","COUNTY COUNCIL DISTRICT NO. 6 Charter Review Commissioner - District 6, Position 3","April Sims","","2720","26.3183","COUNTY COUNCIL DISTRICT NO. 6"
